,TBS,SegmentsNum,PacketSize,SegmentDelay(noSched),QueueingDelay(noSched)
179,24,3,78,9.529829025268555,2.040863037109375
180,24,3,78,9.544849395751953,2.070188522338867
181,24,3,78,9.479999542236328,2.0329952239990234
182,24,3,78,9.582042694091797,2.0580291748046875
183,24,3,78,9.58108901977539,2.0461082458496094
184,24,3,78,9.552001953125,2.0761489868164062
185,24,3,78,9.547948837280273,1.9960403442382812
186,24,3,78,9.552240371704102,2.0821094512939453
187,24,3,78,9.474992752075195,2.006053924560547
188,24,3,78,9.512901306152344,2.044200897216797
189,24,3,78,9.475946426391602,2.022981643676758
190,24,3,78,9.585142135620117,2.0568370819091797
191,24,3,78,9.470224380493164,2.0351409912109375
192,24,3,78,9.551763534545898,2.0630359649658203
193,24,3,78,9.608983993530273,2.051115036010742
194,24,3,78,9.53817367553711,2.0639896392822266
195,24,3,78,9.602785110473633,2.0499229431152344
196,24,3,78,9.549856185913086,2.0799636840820312
197,24,3,78,9.459733963012695,1.9979476928710938
198,24,3,78,9.577751159667969,2.095937728881836
199,24,3,78,9.552001953125,2.0110607147216797
200,24,3,78,9.514808654785156,2.0389556884765625
201,24,3,78,9.57179069519043,2.028942108154297
202,24,3,78,9.608983993530273,2.062082290649414
203,24,3,78,9.612321853637695,2.03704833984375
204,24,3,78,9.544849395751953,2.070903778076172
205,24,3,78,9.536981582641602,2.0401477813720703
206,24,3,78,9.58395004272461,2.0639896392822266
207,24,3,78,9.563684463500977,2.034902572631836
208,24,3,78,9.537935256958008,2.065896987915039
209,24,3,78,9.470939636230469,2.034902572631836
210,24,3,78,9.482145309448242,2.020120620727539
211,24,3,78,9.572029113769531,2.051830291748047
212,24,3,78,9.504079818725586,2.045869827270508
213,24,3,78,9.607076644897461,2.0639896392822266
214,24,3,78,9.616851806640625,2.0570755004882812
215,24,3,78,9.610891342163086,2.079010009765625
216,24,3,78,9.469032287597656,2.000093460083008
217,24,3,78,9.552001953125,2.093076705932617
218,24,3,78,9.467840194702148,2.016782760620117
219,24,3,78,9.502887725830078,2.0418167114257812
220,24,3,78,9.490966796875,2.0041465759277344
221,24,3,78,9.572029113769531,2.095937728881836
222,24,3,78,9.48190689086914,2.0220279693603516
223,24,3,78,9.572982788085938,2.046823501586914
224,24,3,78,9.510278701782227,2.032041549682617
225,24,3,78,9.541749954223633,2.064943313598633
226,24,3,78,9.592056274414062,2.0439624786376953
227,24,3,78,9.558916091918945,2.074003219604492
228,24,3,78,9.469985961914062,1.9969940185546875
229,24,3,78,9.562969207763672,2.0787715911865234
230,24,3,78,9.476184844970703,1.9979476928710938
231,24,3,78,9.566068649291992,2.0949840545654297
232,24,3,78,9.493827819824219,2.0160675048828125
233,24,3,78,9.491920471191406,2.0399093627929688
234,24,3,78,9.501934051513672,2.0279884338378906
235,24,3,78,9.585142135620117,2.0530223846435547
236,24,3,78,9.503364562988281,2.03704833984375
237,24,3,78,9.552001953125,2.068042755126953
238,24,3,78,9.600162506103516,2.0530223846435547
239,24,3,78,9.552240371704102,2.0799636840820312
240,24,3,78,9.486198425292969,2.0020008087158203
241,24,3,78,9.57179069519043,2.0990371704101562
242,24,3,78,9.490013122558594,1.9919872283935547
243,24,3,78,9.57798957824707,2.0859241485595703
244,24,3,78,9.508609771728516,2.0058155059814453
245,24,3,78,9.506702423095703,2.035856246948242
246,24,3,78,9.545087814331055,2.025127410888672
247,24,3,78,9.60087776184082,2.0530223846435547
248,24,3,78,9.571075439453125,2.0389556884765625
249,24,3,78,9.515047073364258,2.068042755126953
250,24,3,78,9.593009948730469,2.0508766174316406
251,24,3,78,9.543180465698242,2.0639896392822266
252,24,3,78,9.57489013671875,2.0499229431152344
253,24,3,78,9.529829025268555,2.067089080810547
254,24,3,78,9.586095809936523,2.0570755004882812
255,24,3,78,9.528875350952148,2.0780563354492188
256,24,3,78,9.448051452636719,1.9998550415039062
257,24,3,78,9.57798957824707,2.0990371704101562
258,24,3,78,9.573936462402344,2.023935317993164
259,24,3,78,9.494781494140625,2.042055130004883
260,24,3,78,9.568929672241211,2.032041549682617
261,24,3,78,9.615659713745117,2.0599365234375
262,24,3,78,9.563922882080078,2.0399093627929688
263,24,3,78,9.533166885375977,2.071857452392578
264,24,3,78,9.605884552001953,2.0568370819091797
265,24,3,78,9.572267532348633,2.0830631256103516
266,24,3,78,9.527921676635742,1.9998550415039062
267,24,3,78,9.51075553894043,2.032041549682617
268,24,3,78,9.558916091918945,2.0189285278320312
269,24,3,78,9.584903717041016,2.0449161529541016
270,24,3,78,9.608030319213867,2.076864242553711
271,24,3,78,9.608268737792969,2.067089080810547
272,24,3,78,9.608030319213867,2.079010009765625
273,24,3,78,9.547948837280273,2.065896987915039
274,24,3,78,9.629011154174805,2.093076705932617
275,24,3,78,9.483098983764648,2.0139217376708984
276,24,3,78,9.519815444946289,2.0411014556884766
277,24,3,78,9.51695442199707,2.026796340942383
278,24,3,78,9.599924087524414,2.054929733276367
279,24,3,78,9.541749954223633,2.0351409912109375
280,24,3,78,9.598731994628906,2.0558834075927734
281,24,3,78,9.50479507446289,2.03704833984375
282,24,3,78,9.614944458007812,2.0711421966552734
283,24,3,78,9.591817855834961,2.0508766174316406
284,24,3,78,9.605884552001953,2.084970474243164
285,24,3,78,9.484052658081055,2.001047134399414
286,24,3,78,9.634971618652344,2.09808349609375
287,24,3,78,9.46807861328125,1.992940902709961
288,24,3,78,9.629964828491211,2.0868778228759766
289,24,3,78,9.488105773925781,2.01416015625
290,24,3,78,9.499073028564453,2.0368099212646484
291,24,3,78,9.476900100708008,2.0210742950439453
292,24,3,78,9.572982788085938,2.057790756225586
293,24,3,78,9.501218795776367,2.03704833984375
294,24,3,78,9.572982788085938,2.073049545288086
295,24,3,78,9.586334228515625,2.0499229431152344
296,24,3,78,9.617805480957031,2.0787715911865234
297,24,3,78,9.466886520385742,1.9969940185546875
298,24,3,78,9.64498519897461,2.109050750732422
299,24,3,78,9.588241577148438,2.028942108154297
300,24,3,78,9.579896926879883,2.0570755004882812
301,24,3,78,9.584188461303711,2.0401477813720703
302,24,3,78,9.552955627441406,2.073049545288086
303,24,3,78,9.621143341064453,2.0558834075927734
304,24,3,78,9.559869766235352,2.0809173583984375
305,24,3,78,9.574174880981445,2.009153366088867
306,24,3,78,9.568929672241211,2.096891403198242
307,24,3,78,9.576797485351562,2.0198822021484375
308,24,3,78,9.557962417602539,2.043008804321289
309,24,3,78,9.593725204467773,2.032041549682617
310,24,3,78,9.537696838378906,2.062082290649414
311,24,3,78,9.576082229614258,2.0439624786376953
312,24,3,78,9.54127311706543,2.0749568939208984
313,24,3,78,9.479999542236328,1.9960403442382812
314,24,3,78,9.552955627441406,2.0890235900878906
315,24,3,78,9.533882141113281,2.0139217376708984
316,24,3,78,9.505033493041992,2.0389556884765625
317,24,3,78,9.56106185913086,2.0279884338378906
318,24,3,78,9.60397720336914,2.0599365234375
319,24,3,78,9.59014892578125,2.0780563354492188
320,24,3,78,9.535789489746094,2.0668506622314453
321,24,3,78,9.608030319213867,2.0890235900878906
322,24,3,78,9.528875350952148,2.079010009765625
323,24,3,78,9.505987167358398,2.0399093627929688
324,24,3,78,9.509086608886719,2.031087875366211
325,24,3,78,9.60087776184082,2.0570755004882812
326,24,3,78,9.52291488647461,2.042055130004883
327,24,3,78,9.641647338867188,2.071857452392578
328,24,3,78,9.596824645996094,2.0599365234375
329,24,3,78,9.630203247070312,2.084016799926758
330,24,3,78,9.541034698486328,2.007007598876953
331,24,3,78,9.624004364013672,2.0780563354492188
332,24,3,78,9.474992752075195,1.9948482513427734
333,24,3,78,9.644031524658203,2.089977264404297
334,24,3,78,9.469985961914062,2.012014389038086
335,24,3,78,9.52005386352539,2.042055130004883
336,24,3,78,9.510040283203125,2.028942108154297
337,24,3,78,9.594917297363281,2.053976058959961
338,24,3,78,9.518861770629883,2.0368099212646484
339,24,3,78,9.608268737792969,2.0780563354492188
340,24,3,78,9.60087776184082,2.0530223846435547
341,24,3,78,9.578704833984375,2.08282470703125
342,24,3,78,9.46497917175293,1.9989013671875
343,24,3,78,9.645938873291016,2.0999908447265625
344,24,3,78,9.46497917175293,1.9938945770263672
345,24,3,78,9.611845016479492,2.0868778228759766
346,24,3,78,9.471893310546875,2.012968063354492
347,24,3,78,9.507179260253906,2.040863037109375
348,24,3,78,9.499073028564453,2.028942108154297
349,24,3,78,9.607076644897461,2.054929733276367
350,24,3,78,9.516000747680664,2.039194107055664
351,24,3,78,9.617090225219727,2.0689964294433594
352,24,3,78,9.566068649291992,2.051115036010742
353,24,3,48,9.482860565185547,2.0008087158203125
354,24,3,78,9.573698043823242,2.0759105682373047
355,24,3,78,9.41777229309082,1.9979476928710938
356,24,3,78,9.648561477661133,2.095937728881836
357,24,3,78,9.485960006713867,2.0139217376708984
358,24,3,78,9.54294204711914,2.0399093627929688
359,24,3,78,9.486913681030273,2.034902572631836
360,24,3,78,9.60397720336914,2.0570755004882812
361,24,3,78,9.5672607421875,2.0439624786376953
362,24,3,78,9.53984260559082,2.071857452392578
