,TBS,SegmentsNum,SegmentDelay(noSched)
314,24,3,9.505748748779297
315,24,3,9.543895721435547
316,24,3,9.572982788085938
317,116,3,11.487007141113281
318,24,3,9.521961212158203
319,24,3,9.524106979370117
320,24,3,9.625911712646484
321,24,3,9.524106979370117
322,24,3,9.568214416503906
323,24,3,9.576797485351562
324,24,3,9.629011154174805
325,24,3,9.589195251464844
326,24,3,9.562969207763672
327,24,3,9.592056274414062
328,24,3,9.510993957519531
329,24,3,9.584188461303711
330,24,3,9.4757080078125
331,24,3,9.588003158569336
332,24,3,9.469747543334961
333,24,3,9.57179069519043
334,24,3,9.607791900634766
335,24,3,9.62519645690918
336,24,3,9.586095809936523
337,24,3,9.523391723632812
338,24,3,9.55510139465332
339,24,3,9.629011154174805
340,24,1,9.572029113769531
341,24,3,9.477853775024414
342,24,3,9.593009948730469
343,24,3,9.511947631835938
344,24,3,9.505987167358398
345,24,3,9.62686538696289
346,24,3,9.627103805541992
347,24,3,9.63902473449707
348,24,3,9.582996368408203
349,24,3,9.489059448242188
350,24,3,9.514093399047852
351,24,3,9.479045867919922
352,24,3,9.593963623046875
353,24,3,9.567975997924805
354,24,3,9.562969207763672
355,24,3,9.510040283203125
356,24,3,9.607076644897461
357,24,3,9.608268737792969
358,24,3,9.546041488647461
359,24,3,9.51695442199707
360,24,3,9.502172470092773
361,24,3,9.590864181518555
362,24,3,9.4757080078125
363,24,3,9.601831436157227
364,24,3,9.567975997924805
365,24,3,9.588956832885742
366,24,3,9.626150131225586
367,24,3,9.64498519897461
368,24,3,9.604215621948242
369,24,3,9.52911376953125
370,24,3,9.552001953125
371,24,3,9.541988372802734
372,24,3,9.598016738891602
373,24,3,9.499073028564453
374,24,3,9.60397720336914
375,24,3,9.618759155273438
376,24,3,9.495973587036133
377,24,3,9.615182876586914
378,24,3,9.580135345458984
379,24,3,9.547948837280273
380,24,3,9.603023529052734
381,24,3,9.577035903930664
382,24,3,9.598016738891602
383,24,3,9.484052658081055
384,24,3,9.570121765136719
385,24,3,9.472846984863281
386,24,3,9.64498519897461
387,24,3,9.60993766784668
388,24,3,9.649991989135742
389,24,3,9.534120559692383
390,24,3,9.506940841674805
391,24,3,9.484052658081055
392,24,3,9.579896926879883
393,24,3,9.493350982666016
394,24,3,9.594917297363281
395,24,3,9.49859619140625
396,24,3,9.57798957824707
397,106,3,11.656761169433594
398,24,3,9.506702423095703
399,24,3,9.592056274414062
400,24,3,9.579896926879883
401,24,3,9.52768325805664
402,24,3,9.57036018371582
403,24,3,9.462833404541016
404,24,3,9.498834609985352
405,24,3,9.469985961914062
406,24,3,9.569883346557617
407,24,3,9.59920883178711
408,24,3,9.584903717041016
409,24,3,9.60087776184082
410,24,3,9.620189666748047
411,24,3,9.505987167358398
412,24,3,9.60993766784668
413,24,3,9.575843811035156
414,24,3,9.567975997924805
415,24,3,9.55820083618164
416,24,3,9.51385498046875
417,24,3,9.604215621948242
418,24,3,9.52601432800293
419,24,3,9.540081024169922
420,24,3,9.567975997924805
421,24,3,9.614944458007812
422,24,3,9.62686538696289
423,24,3,9.519100189208984
424,24,3,9.582757949829102
425,24,3,9.593009948730469
426,24,3,9.559154510498047
427,24,3,9.619951248168945
428,24,3,9.524822235107422
429,24,3,9.607076644897461
430,24,3,9.617090225219727
431,24,3,9.517908096313477
432,24,3,9.608745574951172
433,116,3,11.639118194580078
434,24,3,9.554862976074219
435,24,3,9.595870971679688
436,24,3,9.53984260559082
437,24,3,9.493112564086914
438,24,3,9.557008743286133
439,24,3,9.536981582641602
440,24,3,9.510993957519531
441,24,3,9.504079818725586
442,24,3,9.575366973876953
443,24,3,9.618997573852539
444,24,3,9.537220001220703
445,106,3,11.516094207763672
446,24,3,9.589910507202148
447,24,3,9.572505950927734
448,24,3,9.459733963012695
449,24,3,9.499788284301758
450,24,3,9.619951248168945
451,24,3,9.499788284301758
452,24,3,9.46497917175293
453,24,3,9.495973587036133
454,24,3,9.585857391357422
455,24,3,9.620904922485352
456,24,3,9.600162506103516
457,116,3,11.520862579345703
458,24,3,9.612083435058594
459,24,3,9.516000747680664
460,24,3,9.481191635131836
461,24,3,9.51838493347168
462,24,3,9.557247161865234
463,24,3,9.607076644897461
464,24,3,9.49716567993164
465,24,3,9.604930877685547
466,24,3,9.5062255859375
467,24,3,9.615898132324219
468,24,3,9.519100189208984
469,24,3,9.601116180419922
470,24,3,9.510993957519531
471,24,3,9.614944458007812
472,24,3,9.531736373901367
473,24,3,9.471893310546875
474,24,3,9.52291488647461
475,24,3,9.560108184814453
476,24,3,9.5672607421875
477,24,3,9.486675262451172
478,24,3,9.618759155273438
479,24,3,9.540796279907227
480,24,3,9.614944458007812
481,116,3,11.606931686401367
482,24,3,9.559154510498047
483,24,3,9.585857391357422
484,24,3,9.50312614440918
485,24,3,9.595155715942383
486,24,3,9.500980377197266
487,24,3,9.53817367553711
488,24,3,9.633064270019531
489,24,3,9.510993957519531
490,24,3,9.549856185913086
491,24,3,9.508371353149414
492,24,3,9.571075439453125
493,106,3,11.642932891845703
494,24,3,9.559154510498047
495,24,3,9.463071823120117
496,24,3,9.521245956420898
497,24,3,9.553194046020508
498,24,3,9.608030319213867
499,24,3,9.588003158569336
500,24,3,9.534120559692383
501,24,3,9.573936462402344
502,24,3,9.541034698486328
503,24,3,9.525775909423828
504,24,3,9.470939636230469
505,24,3,9.495735168457031
506,24,3,9.474039077758789
507,24,3,9.500265121459961
508,24,3,9.45591926574707
509,24,3,9.629964828491211
510,24,3,9.591102600097656
511,24,3,9.508848190307617
512,24,3,9.486198425292969
513,24,2,6.992101669311523
514,24,3,9.577035903930664
515,24,3,9.546995162963867
516,24,3,9.635210037231445
517,24,3,9.614944458007812
518,24,3,9.64975357055664
519,24,3,9.552240371704102
520,24,3,9.580850601196289
521,24,3,9.552001953125
522,24,3,9.530067443847656
523,24,3,9.542703628540039
524,24,3,9.47713851928711
525,24,3,9.485960006713867
526,24,3,9.568929672241211
527,24,3,9.505748748779297
528,24,3,9.650945663452148
529,24,3,9.525060653686523
530,24,3,9.634017944335938
531,24,3,9.53984260559082
532,24,3,9.57489013671875
533,24,3,9.584903717041016
534,24,3,9.552717208862305
535,24,3,9.608030319213867
536,24,3,9.515047073364258
537,24,3,9.478092193603516
538,24,3,9.57179069519043
539,24,3,9.463787078857422
540,24,3,9.643077850341797
541,24,3,9.618043899536133
542,24,3,9.640932083129883
543,24,3,9.617090225219727
544,24,3,9.573936462402344
545,24,3,9.472131729125977
546,24,3,9.524106979370117
547,24,3,9.607076644897461
548,24,3,9.635210037231445
549,24,3,9.625673294067383
550,24,3,9.618759155273438
551,24,3,9.514093399047852
552,24,3,9.54294204711914
553,24,3,9.521007537841797
554,24,3,9.541034698486328
555,24,3,9.51385498046875
556,24,3,9.503841400146484
557,24,3,9.509086608886719
558,24,3,9.492635726928711
559,24,3,9.499073028564453
560,24,3,9.59324836730957
561,24,3,9.639739990234375
562,24,3,9.60683822631836
563,24,3,9.5672607421875
564,24,3,9.593009948730469
565,24,3,9.578943252563477
566,24,3,9.475231170654297
567,24,3,9.504079818725586
568,24,3,9.465217590332031
569,24,3,9.509086608886719
570,24,3,9.490013122558594
571,24,3,9.505748748779297
572,24,3,9.553194046020508
573,24,3,9.63282585144043
574,24,3,9.582996368408203
575,24,3,9.553909301757812
576,24,3,9.51695442199707
577,24,3,9.48476791381836
578,24,3,9.582757949829102
579,24,3,9.486198425292969
580,106,3,11.482000350952148
581,24,3,9.562969207763672
582,24,3,9.538888931274414
583,24,3,9.616851806640625
584,24,3,9.515047073364258
585,24,3,9.607076644897461
586,24,3,9.579181671142578
587,24,3,9.615182876586914
588,24,3,9.546041488647461
589,24,3,9.58704948425293
590,24,3,9.489774703979492
591,24,3,9.587764739990234
592,116,3,11.597156524658203
593,24,3,9.482860565185547
594,24,3,9.569883346557617
595,24,3,9.582996368408203
596,24,3,9.593963623046875
597,24,3,9.610891342163086
598,24,3,9.57179069519043
599,24,3,9.60397720336914
600,24,3,9.503841400146484
601,24,3,9.454965591430664
602,24,3,9.505033493041992
603,24,3,9.516716003417969
604,106,3,11.620044708251953
605,24,3,9.636878967285156
606,24,3,9.532690048217773
607,24,3,9.53531265258789
608,24,3,9.526968002319336
609,24,3,9.582042694091797
610,24,3,9.560108184814453
611,24,3,9.576082229614258
612,24,3,9.488821029663086
613,24,3,9.580612182617188
614,24,3,9.595155715942383
615,24,3,9.620189666748047
616,24,3,9.480953216552734
617,24,3,9.502887725830078
618,24,3,9.589910507202148
619,24,3,9.601116180419922
620,24,3,9.598970413208008
621,24,3,9.575605392456055
622,24,3,9.603023529052734
623,24,3,9.563922882080078
624,24,3,9.468317031860352
625,24,3,9.523153305053711
626,24,3,9.464025497436523
627,24,3,9.514331817626953
628,24,3,9.473800659179688
629,24,3,9.630918502807617
630,24,3,9.538888931274414
631,24,3,9.602785110473633
632,24,3,9.521245956420898
633,24,3,9.553194046020508
634,24,3,9.518861770629883
635,24,3,9.485721588134766
636,24,3,9.596109390258789
637,24,3,9.570837020874023
638,24,3,9.59014892578125
639,24,3,9.556055068969727
640,24,3,9.602069854736328
641,24,3,9.603023529052734
642,24,3,9.609222412109375
643,24,3,9.591817855834961
644,24,3,9.57798957824707
645,24,3,9.553909301757812
646,24,3,9.517908096313477
647,24,3,9.476900100708008
648,24,3,9.51075553894043
649,24,3,9.474754333496094
650,24,3,9.586334228515625
651,24,3,9.549856185913086
652,24,3,9.575843811035156
653,24,3,9.594917297363281
654,24,3,9.64212417602539
655,24,3,9.591817855834961
656,24,3,9.512901306152344
657,24,3,9.596824645996094
658,24,3,9.523153305053711
659,24,3,9.609222412109375
660,24,3,9.602069854736328
661,24,3,9.499073028564453
662,24,3,9.558916091918945
663,24,3,9.570121765136719
664,116,3,11.501312255859375
665,24,3,9.589910507202148
666,24,3,9.582042694091797
667,24,3,9.598970413208008
668,24,3,9.51528549194336
669,24,3,9.48190689086914
670,24,3,9.493827819824219
671,24,3,9.571075439453125
672,24,3,9.613990783691406
673,24,3,9.562015533447266
674,24,3,9.530782699584961
675,24,3,9.507894515991211
676,24,3,9.536027908325195
677,24,3,9.496212005615234
678,24,3,9.50002670288086
679,24,1,4.553794860839844
680,24,3,9.617805480957031
681,24,3,9.596109390258789
682,24,3,9.495973587036133
683,24,3,9.60397720336914
684,116,3,11.548995971679688
685,24,3,9.531974792480469
686,24,3,9.582281112670898
687,24,3,9.497880935668945
688,24,3,9.510993957519531
689,24,3,9.462833404541016
690,24,3,9.573221206665039
691,24,3,9.546041488647461
692,24,3,9.563922882080078
693,24,3,9.58108901977539
694,24,3,9.620904922485352
695,24,3,9.599924087524414
696,106,3,11.526107788085938
697,24,3,9.512901306152344
698,24,3,9.5062255859375
699,24,3,9.485006332397461
700,24,3,9.469747543334961
701,24,3,9.500741958618164
702,24,3,9.617090225219727
703,24,3,9.568214416503906
704,24,3,9.59014892578125
705,24,3,9.60397720336914
706,24,3,9.638786315917969
707,24,3,9.614229202270508
708,116,3,11.510848999023438
709,24,3,9.548664093017578
710,24,3,9.574651718139648
711,24,3,9.485721588134766
712,24,3,9.569883346557617
713,24,3,9.562015533447266
714,24,3,9.596109390258789
715,24,3,9.54580307006836
716,24,3,9.501218795776367
717,24,3,9.533882141113281
718,24,3,9.509801864624023
719,24,3,9.550094604492188
720,106,3,11.595010757446289
721,24,3,9.561777114868164
722,24,3,9.59014892578125
723,24,3,9.494304656982422
724,24,3,9.580135345458984
725,24,3,9.614229202270508
726,24,3,9.495973587036133
727,24,3,9.605884552001953
728,24,3,9.586811065673828
729,24,3,9.526968002319336
730,24,3,9.592294692993164
731,24,3,9.463071823120117
732,116,3,11.566638946533203
733,24,3,9.469985961914062
734,24,3,9.572982788085938
735,24,3,9.485006332397461
736,24,3,9.58871841430664
737,24,3,9.519100189208984
738,24,3,9.617805480957031
739,24,3,9.502649307250977
740,24,3,9.53984260559082
741,24,3,9.506940841674805
742,24,3,9.547948837280273
743,24,3,9.584665298461914
744,106,3,11.49129867553711
745,24,3,9.580850601196289
746,24,3,9.483814239501953
747,24,3,9.53054428100586
748,24,3,9.538888931274414
749,24,3,9.598731994628906
750,24,3,9.63282585144043
751,24,3,9.49406623840332
752,24,3,9.618997573852539
753,24,3,9.56583023071289
754,24,3,9.554862976074219
755,24,3,9.557962417602539
756,116,3,11.535882949829102
757,24,3,9.59467887878418
758,24,3,9.48190689086914
759,24,3,9.466171264648438
760,24,3,9.55510139465332
761,24,3,9.473800659179688
762,24,3,9.583234786987305
763,24,3,9.616851806640625
764,24,3,9.587764739990234
765,24,3,9.500741958618164
766,24,3,9.527921676635742
767,24,3,9.493827819824219
768,106,3,11.516094207763672
769,24,3,9.572982788085938
770,24,3,9.50312614440918
771,24,3,9.586334228515625
772,24,3,9.583711624145508
773,24,3,9.630918502807617
774,24,3,9.568214416503906
775,24,3,9.50312614440918
776,24,3,9.538412094116211
777,24,3,9.577035903930664
778,24,3,9.529352188110352
779,24,3,9.567022323608398
780,24,3,9.547233581542969
781,24,3,9.59014892578125
782,24,3,9.496927261352539
783,24,3,9.60397720336914
784,24,3,9.637117385864258
785,24,3,9.607791900634766
786,24,3,9.604930877685547
787,24,3,9.557962417602539
788,24,3,9.556770324707031
789,24,3,9.482860565185547
790,24,3,9.580850601196289
791,24,3,9.486675262451172
792,106,3,11.552810668945312
793,24,3,9.512662887573242
794,24,3,9.5977783203125
795,24,3,9.629011154174805
796,24,3,9.490013122558594
797,24,3,9.62519645690918
798,24,3,9.595870971679688
799,24,3,9.552240371704102
800,24,3,9.57489013671875
801,24,3,9.509086608886719
802,24,3,9.592294692993164
803,24,3,9.485006332397461
804,116,3,11.527061462402344
805,24,3,9.546041488647461
806,24,3,9.58395004272461
807,24,3,9.62209701538086
808,24,3,9.62376594543457
809,24,3,9.549140930175781
810,24,3,9.509801864624023
811,24,3,9.5367431640625
812,24,3,9.511947631835938
813,24,3,9.48190689086914
814,24,3,9.512901306152344
815,24,3,9.507894515991211
816,106,3,11.580944061279297
817,24,3,9.458780288696289
818,24,3,9.600162506103516
819,24,3,9.528160095214844
820,24,3,9.60087776184082
821,24,3,9.59324836730957
822,24,3,9.551048278808594
823,24,3,9.590864181518555
824,24,3,9.505271911621094
825,24,3,9.531974792480469
826,24,3,9.480953216552734
827,24,3,9.579181671142578
828,116,3,11.532783508300781
829,24,3,9.58395004272461
830,24,3,9.596109390258789
831,24,3,9.480953216552734
832,24,3,9.536981582641602
833,24,3,9.602069854736328
834,24,3,9.528875350952148
835,24,3,9.516000747680664
836,24,3,9.489059448242188
837,24,3,9.586811065673828
838,24,3,9.493827819824219
839,24,3,9.524822235107422
840,106,3,11.617898941040039
841,24,3,9.640216827392578
842,24,3,9.617090225219727
843,24,3,9.564638137817383
844,24,3,9.603023529052734
845,24,3,9.514808654785156
846,24,3,9.462833404541016
847,24,3,9.50312614440918
848,24,3,9.459257125854492
849,24,3,9.492874145507812
850,24,3,9.466171264648438
851,24,3,9.62519645690918
852,116,3,11.551856994628906
853,24,3,9.588003158569336
854,24,3,9.566068649291992
855,24,3,9.553909301757812
856,24,3,9.571075439453125
857,24,3,9.495019912719727
858,24,3,9.601593017578125
859,24,3,9.489059448242188
860,24,3,9.457111358642578
861,24,3,9.523630142211914
862,24,3,9.553670883178711
863,24,3,9.575843811035156
864,106,3,11.590957641601562
865,24,3,9.517192840576172
866,24,3,9.56106185913086
867,24,3,9.528875350952148
868,24,3,9.526252746582031
869,24,3,9.470701217651367
870,24,3,9.524822235107422
871,24,3,9.542226791381836
872,24,3,9.569883346557617
873,24,3,9.550094604492188
874,24,3,9.618043899536133
875,24,3,9.602069854736328
876,24,3,9.634017944335938
877,24,3,9.538888931274414
878,24,3,9.490251541137695
879,24,3,9.540081024169922
880,24,3,9.576797485351562
881,24,3,9.504079818725586
882,24,3,9.588956832885742
883,24,3,9.544134140014648
884,24,3,9.58871841430664
885,24,3,9.62209701538086
886,24,3,9.491920471191406
887,24,3,9.608030319213867
888,24,3,9.518146514892578
889,24,3,9.534835815429688
890,24,3,9.510993957519531
891,24,3,9.472846984863281
892,24,3,9.50312614440918
893,24,3,9.4757080078125
894,24,3,9.610176086425781
895,24,3,9.582042694091797
896,24,3,9.592056274414062
897,24,3,9.59014892578125
898,24,3,9.552001953125
899,24,3,9.593009948730469
900,24,3,9.509086608886719
901,24,3,9.46497917175293
902,24,3,9.492874145507812
903,24,3,9.603023529052734
904,24,3,9.534120559692383
905,24,3,9.619951248168945
906,24,5,78.28712463378906
907,63,2,9.52291488647461
908,63,3,12.06517219543457
909,24,3,9.618043899536133
910,24,3,9.543180465698242
911,24,3,9.508132934570312
912,24,3,9.49406623840332
913,24,3,9.584903717041016
914,24,3,9.521961212158203
915,24,3,9.460210800170898
916,24,3,9.526968002319336
917,24,3,9.569883346557617
918,24,3,9.590864181518555
919,24,3,9.605884552001953
920,24,3,9.521961212158203
921,24,3,9.563922882080078
922,24,3,9.531021118164062
923,24,3,9.521007537841797
924,24,3,9.465694427490234
925,24,3,9.499311447143555
926,24,3,9.55510139465332
927,24,3,9.596824645996094
928,24,3,9.560823440551758
929,24,3,9.64498519897461
930,24,3,9.605646133422852
931,24,3,9.648799896240234
932,24,3,9.52291488647461
933,24,3,9.510993957519531
934,24,3,9.540081024169922
935,24,3,9.56583023071289
936,24,3,9.472131729125977
937,24,3,9.490966796875
938,24,3,9.54890251159668
939,24,3,9.578943252563477
940,24,3,9.60230827331543
941,24,3,9.499073028564453
942,24,3,9.607791900634766
943,116,3,11.548042297363281
944,24,3,9.531974792480469
945,24,3,9.510993957519531
946,24,3,9.48786735534668
947,24,3,9.578704833984375
948,24,3,9.473323822021484
949,24,3,9.582996368408203
950,24,3,9.585857391357422
951,24,3,9.626626968383789
952,24,3,9.532928466796875
953,24,3,9.506940841674805
954,24,3,9.519815444946289
955,106,3,11.596918106079102
956,24,3,9.548664093017578
957,24,3,9.602069854736328
958,24,3,9.484052658081055
959,24,3,9.592056274414062
960,24,3,9.633779525756836
961,24,3,9.521007537841797
962,24,3,9.602069854736328
963,24,3,9.586095809936523
964,24,3,9.541034698486328
965,24,3,9.582042694091797
966,24,3,9.490013122558594
967,116,3,11.616230010986328
968,24,3,9.469985961914062
969,24,3,9.599924087524414
970,24,3,9.465932846069336
971,24,3,9.573221206665039
972,24,3,9.62376594543457
973,24,3,9.583234786987305
974,24,3,9.58108901977539
975,24,3,9.651899337768555
976,24,3,9.491920471191406
977,24,3,9.565114974975586
978,24,3,9.57798957824707
979,24,3,9.551048278808594
980,24,3,9.591102600097656
981,24,3,9.489059448242188
982,24,3,9.600162506103516
983,24,3,9.58108901977539
984,24,3,9.45591926574707
985,24,3,9.559154510498047
986,24,3,9.577035903930664
987,24,3,9.607791900634766
988,24,3,9.570837020874023
989,24,3,9.557962417602539
990,24,3,9.58108901977539
991,24,3,9.566068649291992
