,TBS,SegmentsNum,PacketSize,SegmentDelay(noSched),QueueingDelay(noSched)
84,24,3,128,9.624004364013672,2.109050750732422
85,24,3,128,9.704113006591797,2.1381378173828125
86,24,3,128,9.68480110168457,2.124786376953125
87,24,3,128,9.653806686401367,2.1610260009765625
88,24,3,128,9.61613655090332,2.1181106567382812
89,24,3,128,9.66191291809082,2.1750926971435547
90,24,3,128,9.615898132324219,2.1278858184814453
91,24,3,128,9.618997573852539,2.112865447998047
92,24,3,128,9.608030319213867,2.1178722381591797
93,24,3,128,9.585857391357422,2.110004425048828
94,24,3,128,9.618759155273438,2.138853073120117
95,24,3,128,9.689092636108398,2.1240711212158203
96,24,3,128,9.6282958984375,2.151966094970703
97,24,3,128,9.617805480957031,2.1369457244873047
98,24,3,128,9.649991989135742,2.1448135375976562
99,24,3,128,9.711742401123047,2.1288394927978516
100,24,3,128,9.723663330078125,2.1560192108154297
101,24,4,128,44.89278793334961,4.926919937133789
102,24,2,128,4.752159118652344,2.1729469299316406
103,24,3,128,9.670019149780273,2.167940139770508
104,24,3,128,9.632110595703125,2.1178722381591797
105,24,3,128,9.645223617553711,2.1681785583496094
106,24,3,128,9.604930877685547,2.1181106567382812
107,24,3,128,9.617805480957031,2.115964889526367
108,24,3,128,9.636878967285156,2.1359920501708984
109,24,3,128,9.673118591308594,2.134084701538086
110,24,3,128,9.650945663452148,2.148866653442383
111,24,3,128,9.641885757446289,2.1419525146484375
112,24,3,128,9.74893569946289,2.165079116821289
113,24,3,128,9.674072265625,2.126932144165039
114,24,3,128,9.714603424072266,2.157926559448242
115,24,3,128,9.656906127929688,2.151966094970703
116,24,3,128,9.606122970581055,2.112150192260742
117,24,3,128,9.572744369506836,2.0987987518310547
118,24,3,128,9.677648544311523,2.1278858184814453
119,24,3,128,9.604930877685547,2.107858657836914
120,24,3,128,9.701251983642578,2.140045166015625
121,24,3,128,9.665966033935547,2.125978469848633
122,24,3,128,9.702920913696289,2.153158187866211
123,24,3,128,9.546756744384766,2.073049545288086
124,24,3,128,9.763002395629883,2.168893814086914
125,24,3,128,9.593009948730469,2.087116241455078
126,24,3,128,9.665250778198242,2.115964889526367
127,24,3,128,9.596824645996094,2.1028518676757812
128,24,3,128,9.652853012084961,2.134084701538086
129,24,3,128,9.585142135620117,2.095937728881836
130,24,3,128,9.727001190185547,2.125978469848633
131,24,3,128,9.608745574951172,2.106904983520508
132,24,3,128,9.745121002197266,2.1409988403320312
133,24,3,128,9.699106216430664,2.1240711212158203
134,24,3,128,9.68480110168457,2.1500587463378906
135,24,3,128,9.514808654785156,2.0678043365478516
136,24,3,128,9.649038314819336,2.165079116821289
137,24,3,128,9.60850715637207,2.125978469848633
138,24,3,128,9.59014892578125,2.1169185638427734
139,24,3,128,9.669780731201172,2.1419525146484375
140,24,3,128,9.679079055786133,2.1278858184814453
141,24,3,128,9.704113006591797,2.151966094970703
142,24,3,128,9.713172912597656,2.129077911376953
143,24,3,128,9.72604751586914,2.151966094970703
144,24,3,128,9.64808464050293,2.142190933227539
145,24,3,128,9.670019149780273,2.1059513092041016
146,24,3,128,9.673595428466797,2.1560192108154297
147,24,3,128,9.614944458007812,2.115964889526367
148,24,3,128,9.591102600097656,2.1049976348876953
149,24,3,128,9.596824645996094,2.1088123321533203
150,24,3,128,9.668350219726562,2.165079116821289
151,24,3,128,9.597063064575195,2.1300315856933594
152,24,3,128,9.588956832885742,2.1109580993652344
153,24,3,128,9.644031524658203,2.137899398803711
154,24,3,128,9.703874588012695,2.1271705627441406
155,24,3,128,9.723901748657227,2.1631717681884766
156,24,3,128,9.610176086425781,2.1429061889648438
157,24,3,128,9.649515151977539,2.101898193359375
158,24,3,128,9.644031524658203,2.1538734436035156
159,24,3,128,9.659051895141602,2.1140575408935547
160,24,3,128,9.593963623046875,2.1028518676757812
161,24,3,128,9.669065475463867,2.1309852600097656
162,24,3,128,9.647130966186523,2.123117446899414
163,24,3,128,9.689807891845703,2.1479129791259766
164,24,3,128,9.692907333374023,2.134084701538086
165,24,3,128,9.72890853881836,2.1610260009765625
166,24,3,128,9.618997573852539,2.1469593048095703
167,24,3,128,9.613990783691406,2.1088123321533203
168,24,3,128,9.674072265625,2.1669864654541016
169,24,3,128,9.668111801147461,2.1278858184814453
170,24,3,128,9.68027114868164,2.1550655364990234
171,24,3,128,9.689092636108398,2.1169185638427734
172,24,3,128,9.624242782592773,2.1049976348876953
173,24,3,128,9.69696044921875,2.131938934326172
174,24,3,128,9.687185287475586,2.1169185638427734
175,24,3,128,9.730100631713867,2.1448135375976562
176,24,3,128,9.617090225219727,2.135038375854492
177,24,3,128,9.712696075439453,2.1619796752929688
178,24,3,128,9.653091430664062,2.1529197692871094
179,24,3,128,9.613513946533203,2.1109580993652344
180,24,3,128,9.661197662353516,2.165079116821289
181,24,3,128,9.673833847045898,2.1238327026367188
182,24,3,128,9.610891342163086,2.109050750732422
183,24,3,128,9.704113006591797,2.1278858184814453
184,24,3,128,9.603261947631836,2.1109580993652344
185,24,3,128,9.721040725708008,2.1440982818603516
186,24,3,128,9.716987609863281,2.125978469848633
187,24,3,128,9.70602035522461,2.1479129791259766
188,24,3,128,9.634017944335938,2.1419525146484375
189,24,3,128,9.742021560668945,2.167940139770508
190,24,3,128,9.66501235961914,2.1359920501708984
191,24,3,128,9.72437858581543,2.1560192108154297
192,24,3,128,9.624004364013672,2.14385986328125
193,24,3,128,9.613990783691406,2.104043960571289
194,24,3,128,9.57179069519043,2.0949840545654297
195,24,3,128,9.654998779296875,2.124786376953125
196,24,3,128,9.580850601196289,2.087116241455078
197,24,3,128,9.683847427368164,2.115964889526367
198,24,3,128,9.625911712646484,2.1038055419921875
199,24,3,128,9.701967239379883,2.131938934326172
200,24,3,128,9.695053100585938,2.112865447998047
201,24,3,128,9.696722030639648,2.1440982818603516
202,24,3,128,9.563922882080078,2.062082290649414
203,24,3,128,9.701967239379883,2.1560192108154297
204,24,3,128,9.577035903930664,2.0830631256103516
205,24,3,128,9.624004364013672,2.110004425048828
206,24,3,128,9.633064270019531,2.1469593048095703
207,24,3,128,9.615898132324219,2.137899398803711
208,24,3,128,9.686946868896484,2.1600723266601562
209,24,3,128,9.62686538696289,2.1419525146484375
210,24,3,128,9.703874588012695,2.156972885131836
211,24,3,128,9.64808464050293,2.148866653442383
212,24,3,128,9.618043899536133,2.112150192260742
213,24,3,128,9.665966033935547,2.1638870239257812
214,24,3,128,9.68313217163086,2.1238327026367188
215,24,3,128,9.584903717041016,2.111196517944336
216,24,3,128,9.681940078735352,2.1409988403320312
217,24,3,128,9.68790054321289,2.1250247955322266
218,24,3,128,9.700775146484375,2.1347999572753906
219,24,3,128,9.682893753051758,2.1178722381591797
220,24,3,128,9.702920913696289,2.1491050720214844
221,24,3,128,9.633064270019531,2.1309852600097656
222,24,3,128,9.730100631713867,2.1610260009765625
223,24,3,128,9.642839431762695,2.145051956176758
224,24,3,128,9.632349014282227,2.110004425048828
225,24,3,128,9.685993194580078,2.165079116821289
226,24,3,128,9.70911979675293,2.1250247955322266
227,24,3,128,9.613990783691406,2.110004425048828
228,24,3,128,9.712934494018555,2.138853073120117
229,24,3,128,9.679794311523438,2.125978469848633
230,24,3,128,9.734153747558594,2.151966094970703
231,24,3,128,9.646177291870117,2.1409988403320312
232,24,3,128,9.72890853881836,2.1429061889648438
233,24,3,128,9.701013565063477,2.1300315856933594
234,24,3,128,9.734869003295898,2.154827117919922
235,24,3,128,9.628057479858398,2.146005630493164
236,24,3,128,9.653091430664062,2.1021366119384766
237,24,3,128,9.613752365112305,2.151012420654297
238,24,3,128,9.665966033935547,2.115964889526367
239,24,3,128,9.613037109375,2.1021366119384766
240,24,3,128,9.70005989074707,2.1309852600097656
241,24,3,128,9.670019149780273,2.1209716796875
242,24,3,128,9.713172912597656,2.1491050720214844
243,24,3,128,9.540796279907227,2.064943313598633
244,24,3,128,9.72294807434082,2.1619796752929688
245,24,3,128,9.572982788085938,2.0809173583984375
246,24,3,128,9.595632553100586,2.110004425048828
247,24,3,128,9.617805480957031,2.096891403198242
248,24,3,128,9.698867797851562,2.1238327026367188
249,24,3,128,9.605169296264648,2.1080970764160156
250,24,3,128,9.68480110168457,2.1250247955322266
251,24,3,128,9.606361389160156,2.1071434020996094
252,24,3,128,9.72604751586914,2.1407604217529297
253,24,3,128,9.706735610961914,2.1238327026367188
254,24,3,128,9.702920913696289,2.149820327758789
255,24,3,128,9.546041488647461,2.073049545288086
256,24,3,128,9.748697280883789,2.1660327911376953
257,24,3,128,9.593009948730469,2.086162567138672
258,24,3,128,9.680032730102539,2.1147727966308594
259,24,3,128,9.604215621948242,2.1009445190429688
260,24,3,128,9.675979614257812,2.138853073120117
261,24,3,128,9.683609008789062,2.112150192260742
262,24,3,128,9.713888168334961,2.1419525146484375
263,24,3,128,9.560108184814453,2.062082290649414
264,24,3,128,9.707927703857422,2.1369457244873047
265,24,3,128,9.703874588012695,2.129077911376953
266,24,3,128,9.724140167236328,2.1550655364990234
267,24,3,128,9.649991989135742,2.065896987915039
268,24,3,128,9.692907333374023,2.1529197692871094
269,24,3,128,9.572029113769531,2.062082290649414
270,24,3,128,9.733200073242188,2.164125442504883
271,24,3,128,9.557247161865234,2.0780563354492188
272,24,3,128,9.613037109375,2.1109580993652344
273,24,3,128,9.566068649291992,2.090930938720703
274,24,3,128,9.688615798950195,2.119779586791992
275,24,3,128,9.586811065673828,2.104043960571289
276,24,3,128,9.721994400024414,2.146005630493164
277,24,3,128,9.679079055786133,2.1228790283203125
278,24,3,128,9.997844696044922,2.1550655364990234
279,24,3,128,9.60683822631836,2.1059513092041016
280,24,3,128,9.663105010986328,2.1638870239257812
281,24,3,128,9.618043899536133,2.1240711212158203
282,24,3,128,9.606122970581055,2.1178722381591797
283,24,3,128,9.651422500610352,2.1419525146484375
284,24,3,128,9.688138961791992,2.125978469848633
285,24,3,128,9.648799896240234,2.149820327758789
286,24,3,128,9.628772735595703,2.1398067474365234
287,24,3,128,9.738922119140625,2.1669864654541016
288,24,3,128,9.647846221923828,2.1507740020751953
289,24,3,128,9.607315063476562,2.117156982421875
290,24,3,128,9.57179069519043,2.1038055419921875
291,24,3,128,9.645223617553711,2.129077911376953
292,24,3,128,9.685993194580078,2.115964889526367
293,24,3,128,9.630918502807617,2.146005630493164
294,24,3,128,9.610891342163086,2.1429061889648438
295,24,3,128,9.733200073242188,2.15911865234375
296,24,3,128,9.653806686401367,2.1457672119140625
297,24,3,128,9.684085845947266,2.1250247955322266
298,24,3,128,9.589910507202148,2.1021366119384766
299,24,3,128,9.704113006591797,2.131938934326172
300,24,3,128,9.687185287475586,2.1200180053710938
301,24,3,128,9.725093841552734,2.14385986328125
302,24,5,128,99.6100902557373,2.065896987915039
303,24,3,128,9.722232818603516,2.164125442504883
304,24,1,128,4.633903503417969,4.63414192199707
305,24,3,128,9.60397720336914,2.106189727783203
306,24,3,128,9.580135345458984,2.1038055419921875
307,24,3,128,9.672164916992188,2.124786376953125
308,24,3,128,9.591817855834961,2.1080970764160156
309,24,3,128,9.706258773803711,2.137899398803711
310,24,3,128,9.675025939941406,2.1209716796875
311,24,3,128,9.696006774902344,2.1491050720214844
312,24,3,128,9.56106185913086,2.079010009765625
313,24,3,128,9.759902954101562,2.1729469299316406
314,24,3,128,9.596109390258789,2.096891403198242
315,24,3,128,9.704113006591797,2.115964889526367
316,24,3,128,9.636878967285156,2.104043960571289
317,24,3,128,9.70768928527832,2.1309852600097656
318,24,3,128,9.691953659057617,2.112150192260742
319,24,3,128,9.688377380371094,2.1271705627441406
320,24,3,128,9.581565856933594,2.1119117736816406
321,24,3,128,9.701967239379883,2.142190933227539
322,24,3,128,9.681940078735352,2.1278858184814453
323,24,3,128,9.730815887451172,2.151966094970703
324,24,3,128,9.551048278808594,2.0711421966552734
325,24,3,128,9.708881378173828,2.1660327911376953
326,24,3,128,9.623050689697266,2.1300315856933594
327,24,3,128,9.692907333374023,2.118825912475586
328,24,3,128,9.64808464050293,2.1469593048095703
329,24,3,128,9.624004364013672,2.1309852600097656
330,24,3,128,9.72294807434082,2.1560192108154297
331,24,3,128,9.67097282409668,2.1479129791259766
332,24,3,128,9.60683822631836,2.1049976348876953
333,24,3,128,9.667158126831055,2.156972885131836
334,24,3,128,9.642839431762695,2.123117446899414
335,24,3,128,9.618043899536133,2.104043960571289
336,24,3,128,9.591817855834961,2.106904983520508
337,24,3,128,9.659051895141602,2.167940139770508
338,24,3,128,9.622812271118164,2.1278858184814453
339,24,3,128,9.709835052490234,2.1147727966308594
340,24,3,128,9.645938873291016,2.1429061889648438
341,24,3,128,9.716987609863281,2.129793167114258
342,24,3,128,9.731054306030273,2.1550655364990234
343,24,3,128,9.617805480957031,2.1300315856933594
344,24,3,128,9.705066680908203,2.153158187866211
345,24,3,128,9.637832641601562,2.146005630493164
346,24,3,128,9.610176086425781,2.1049976348876953
347,24,3,128,9.680986404418945,2.1598339080810547
348,24,3,128,9.594202041625977,2.1212100982666016
349,24,3,128,9.615898132324219,2.1059513092041016
350,24,3,128,9.688854217529297,2.131938934326172
351,24,3,128,9.674787521362305,2.126932144165039
352,24,3,128,9.682178497314453,2.1479129791259766
353,24,3,128,9.633064270019531,2.140045166015625
354,24,3,128,9.763956069946289,2.165079116821289
355,24,3,128,9.615898132324219,2.1500587463378906
356,24,3,128,9.594917297363281,2.1049976348876953
357,24,3,128,9.634256362915039,2.1409988403320312
358,24,3,128,9.711027145385742,2.1669864654541016
359,24,3,128,9.680032730102539,2.151966094970703
360,24,3,128,9.662151336669922,2.115011215209961
361,24,3,128,9.624958038330078,2.104043960571289
362,24,3,128,9.681940078735352,2.1309852600097656
363,24,3,128,9.675025939941406,2.115011215209961
364,24,3,128,9.718894958496094,2.1491050720214844
365,24,3,128,9.702682495117188,2.132892608642578
366,24,3,128,9.695053100585938,2.1469593048095703
367,24,3,128,9.639978408813477,2.135038375854492
368,24,3,128,9.70768928527832,2.1600723266601562
369,24,3,128,9.664058685302734,2.1431446075439453
370,24,3,128,9.58395004272461,2.109050750732422
371,24,3,128,9.675741195678711,2.165079116821289
372,24,3,128,9.676933288574219,2.1228790283203125
373,24,3,128,9.604930877685547,2.109050750732422
374,24,3,128,9.689092636108398,2.137899398803711
375,24,3,128,9.68313217163086,2.1228790283203125
376,24,3,128,9.706258773803711,2.148151397705078
377,24,3,128,9.633064270019531,2.1431446075439453
378,24,3,128,9.703874588012695,2.1638870239257812
379,24,3,128,9.637117385864258,2.145051956176758
380,24,3,128,9.748697280883789,2.1657943725585938
381,24,3,128,9.644031524658203,2.1529197692871094
382,24,3,128,9.673357009887695,2.1140575408935547
383,24,3,128,9.678125381469727,2.1669864654541016
384,24,3,128,9.7198486328125,2.129077911376953
385,24,3,128,9.680986404418945,2.115964889526367
386,24,3,128,9.721994400024414,2.14385986328125
387,24,3,128,9.544849395751953,2.068042755126953
388,24,3,128,9.672880172729492,2.1469593048095703
389,24,3,128,9.581327438354492,2.1059513092041016
390,24,3,128,9.639739990234375,2.160787582397461
391,24,3,128,9.659290313720703,2.1240711212158203
392,24,3,128,9.6588134765625,2.151012420654297
393,24,3,128,9.614944458007812,2.1109580993652344
394,24,3,128,9.696006774902344,2.168893814086914
395,24,3,128,9.643077850341797,2.1369457244873047
396,24,3,128,9.692192077636719,2.115011215209961
397,24,3,128,9.643077850341797,2.1419525146484375
398,24,3,128,9.625673294067383,2.1309852600097656
399,24,3,128,9.70768928527832,2.1550655364990234
400,24,3,128,9.605884552001953,2.132892608642578
401,24,3,128,9.707212448120117,2.1550655364990234
402,24,3,128,9.64212417602539,2.1429061889648438
403,24,3,128,9.608030319213867,2.109050750732422
404,24,3,128,9.66191291809082,2.1610260009765625
405,24,3,128,9.70911979675293,2.1250247955322266
406,24,3,128,9.612083435058594,2.1080970764160156
407,24,3,128,9.711027145385742,2.137899398803711
408,24,3,128,9.695768356323242,2.1228790283203125
409,24,3,128,9.697198867797852,2.1331310272216797
410,24,3,128,9.687185287475586,2.115964889526367
411,24,3,128,9.694814682006836,2.1429061889648438
412,24,3,128,9.654045104980469,2.132892608642578
413,24,3,128,9.688138961791992,2.156972885131836
414,24,3,128,9.620904922485352,2.14385986328125
415,24,3,128,9.610176086425781,2.1071434020996094
416,24,3,128,9.639978408813477,2.1610260009765625
417,24,3,128,9.68790054321289,2.123117446899414
418,24,3,128,9.656190872192383,2.1500587463378906
419,24,3,128,9.674787521362305,2.115011215209961
420,24,3,128,9.697914123535156,2.171039581298828
421,24,3,128,9.688138961791992,2.1309852600097656
422,24,3,128,9.672880172729492,2.112865447998047
423,24,3,128,9.705781936645508,2.1440982818603516
424,24,3,128,9.630203247070312,2.131938934326172
425,24,3,128,9.727239608764648,2.154111862182617
426,24,3,128,9.655952453613281,2.1429061889648438
427,24,3,128,9.606361389160156,2.1080970764160156
428,24,3,128,9.662866592407227,2.154827117919922
429,24,3,128,9.713888168334961,2.1240711212158203
430,24,3,128,9.595155715942383,2.1059513092041016
431,24,3,128,9.7198486328125,2.1359920501708984
432,24,3,48,9.727001190185547,2.168893814086914
433,63,3,128,7.128000259399414,2.1119117736816406
434,24,3,128,9.72294807434082,2.1479129791259766
435,24,3,128,9.536981582641602,2.065896987915039
436,24,3,128,9.746074676513672,2.171039581298828
437,24,3,128,9.579181671142578,2.0830631256103516
438,24,3,128,9.567737579345703,2.1059513092041016
439,24,3,128,9.592056274414062,2.0990371704101562
440,24,3,128,9.708166122436523,2.1250247955322266
441,24,3,128,9.61160659790039,2.1119117736816406
442,24,3,128,9.679079055786133,2.128124237060547
443,24,3,128,9.61160659790039,2.112865447998047
444,24,3,128,9.721755981445312,2.1429061889648438
445,24,3,128,9.697914123535156,2.1300315856933594
446,24,3,128,9.71221923828125,2.151966094970703
447,24,3,128,9.57798957824707,2.0728111267089844
448,24,3,128,9.604930877685547,2.112865447998047
449,24,3,128,9.593963623046875,2.089977264404297
450,24,3,128,9.670019149780273,2.115011215209961
451,24,3,128,9.593963623046875,2.1011829376220703
452,24,3,128,9.685039520263672,2.1369457244873047
453,24,3,128,9.682416915893555,2.1178722381591797
454,24,3,128,9.7198486328125,2.14385986328125
455,24,3,128,9.575128555297852,2.068042755126953
456,24,3,128,9.714126586914062,2.1398067474365234
457,24,3,128,9.706974029541016,2.124786376953125
458,24,3,128,9.710073471069336,2.1469593048095703
459,24,3,128,9.653806686401367,2.0799636840820312
460,24,3,128,9.741067886352539,2.1610260009765625
461,24,3,128,9.588956832885742,2.071857452392578
462,24,3,128,9.653806686401367,2.101898193359375
463,24,3,128,9.560108184814453,2.0890235900878906
464,24,3,128,9.675741195678711,2.115011215209961
465,24,3,128,9.5977783203125,2.1009445190429688
466,24,3,128,9.691953659057617,2.132892608642578
467,24,3,128,9.663105010986328,2.1169185638427734
468,24,3,128,9.72294807434082,2.145051956176758
469,24,3,128,9.611368179321289,2.1119117736816406
470,24,3,128,9.736061096191406,2.1729469299316406
471,24,3,128,9.643077850341797,2.1049976348876953
472,24,3,128,9.706974029541016,2.171039581298828
473,24,3,128,9.629011154174805,2.1219253540039062
474,24,3,128,9.612083435058594,2.109050750732422
475,24,3,128,9.63902473449707,2.1409988403320312
476,24,3,128,9.71078872680664,2.132892608642578
477,24,3,128,9.649991989135742,2.1491050720214844
478,24,3,128,9.65428352355957,2.1390914916992188
479,24,3,128,9.638071060180664,2.110004425048828
480,24,3,128,9.628772735595703,2.1600723266601562
481,24,3,128,9.652137756347656,2.1250247955322266
482,24,3,128,9.601116180419922,2.0880699157714844
483,24,3,128,9.613752365112305,2.1147727966308594
484,24,3,128,9.58704948425293,2.0868778228759766
485,24,3,128,9.688854217529297,2.112865447998047
486,24,3,128,9.589195251464844,2.104043960571289
487,24,3,128,9.700775146484375,2.1309852600097656
488,24,3,128,9.676933288574219,2.1200180053710938
489,24,3,128,9.734869003295898,2.1448135375976562
490,24,3,128,9.577035903930664,2.0639896392822266
491,24,3,128,9.744882583618164,2.1619796752929688
492,24,3,128,9.567022323608398,2.081155776977539
493,24,3,128,9.606599807739258,2.112865447998047
494,24,3,128,9.601831436157227,2.0949840545654297
495,24,3,128,9.71078872680664,2.126932144165039
496,24,3,128,9.603023529052734,2.1049976348876953
497,24,3,128,9.67097282409668,2.1140575408935547
498,24,3,128,9.58704948425293,2.1011829376220703
499,24,3,128,9.697914123535156,2.131938934326172
500,24,3,128,9.668111801147461,2.1200180053710938
501,24,3,128,9.706974029541016,2.1457672119140625
502,24,3,128,9.552001953125,2.0661354064941406
503,24,3,128,9.72294807434082,2.1600723266601562
504,24,3,128,9.582996368408203,2.077817916870117
505,24,3,128,9.593963623046875,2.106904983520508
506,24,3,128,9.57798957824707,2.0809173583984375
507,24,3,128,9.595870971679688,2.107858657836914
508,24,3,128,9.618997573852539,2.09808349609375
509,24,3,128,9.675979614257812,2.1219253540039062
510,24,3,128,9.597301483154297,2.1059513092041016
511,24,3,128,9.714603424072266,2.1369457244873047
512,24,3,128,34.65104103088379,2.1331310272216797
513,24,2,128,4.659175872802734,2.1440982818603516
514,24,3,128,9.544610977172852,2.065896987915039
515,24,3,128,9.77182388305664,2.1638870239257812
516,24,3,128,9.52911376953125,2.089977264404297
517,24,3,128,9.615898132324219,2.1109580993652344
518,24,3,128,9.613752365112305,2.1429061889648438
519,24,3,128,9.554147720336914,2.1278858184814453
520,24,3,128,9.633064270019531,2.1390914916992188
521,24,3,128,9.672880172729492,2.1228790283203125
522,24,3,128,9.607076644897461,2.147197723388672
523,24,3,128,9.656906127929688,2.1381378173828125
524,24,3,128,9.723186492919922,2.164125442504883
525,24,3,128,9.679794311523438,2.148866653442383
526,24,3,128,9.619951248168945,2.109050750732422
527,24,3,128,9.678840637207031,2.1698474884033203
528,24,3,128,9.628057479858398,2.1250247955322266
529,24,3,128,9.688138961791992,2.112150192260742
530,24,3,128,9.664058685302734,2.1409988403320312
531,24,3,128,9.727001190185547,2.128124237060547
532,24,3,128,9.720802307128906,2.1550655364990234
533,24,3,128,9.659051895141602,2.1429061889648438
534,24,3,128,9.601116180419922,2.1009445190429688
535,24,3,128,9.640932083129883,2.156972885131836
536,24,3,128,9.61613655090332,2.1209716796875
537,24,3,128,9.577751159667969,2.104043960571289
538,24,3,128,9.604930877685547,2.1131038665771484
539,24,3,128,9.629964828491211,2.164125442504883
540,24,3,128,9.60397720336914,2.129077911376953
541,24,3,128,9.622812271118164,2.1088123321533203
542,24,3,128,9.647846221923828,2.1369457244873047
543,24,3,128,9.679794311523438,2.1250247955322266
544,24,3,128,9.739160537719727,2.1500587463378906
545,24,3,128,9.68313217163086,2.140045166015625
546,24,3,128,9.609222412109375,2.0990371704101562
547,24,3,128,9.663105010986328,2.151012420654297
548,24,3,128,9.664058685302734,2.1109580993652344
549,24,3,128,9.607076644897461,2.103090286254883
550,24,3,128,9.731769561767578,2.132892608642578
551,24,3,128,9.70315933227539,2.1181106567382812
552,24,3,128,9.662866592407227,2.1288394927978516
553,24,3,128,9.669780731201172,2.115964889526367
554,24,3,128,9.693145751953125,2.1419525146484375
555,24,3,128,9.603023529052734,2.131938934326172
556,24,3,128,9.698867797851562,2.1419525146484375
557,24,3,128,9.7198486328125,2.125978469848633
558,24,3,128,9.705066680908203,2.148151397705078
559,24,3,128,9.628057479858398,2.1429061889648438
560,24,3,128,9.64808464050293,2.0990371704101562
561,24,3,128,9.638071060180664,2.154111862182617
562,24,3,128,9.675979614257812,2.1131038665771484
563,24,3,128,10.554075241088867,2.107858657836914
564,24,3,128,9.674787521362305,2.1288394927978516
565,24,3,128,9.645938873291016,2.115964889526367
