,TBS,SegmentsNum,PacketSize,SegmentDelay(noSched)
249,24,3,1028,7.541894912719727
250,24,3,1028,7.688045501708984
251,24,3,1028,7.665157318115234
252,24,3,1028,7.725000381469727
253,24,3,1028,7.827043533325195
254,24,3,1028,7.851600646972656
255,24,3,1028,7.8639984130859375
256,24,3,1028,7.853507995605469
257,24,3,1028,7.957696914672852
258,24,3,1028,8.042097091674805
259,24,3,1028,8.023262023925781
260,24,3,1028,8.112430572509766
261,24,3,1028,8.286714553833008
262,24,3,1028,8.301258087158203
263,24,3,1028,8.350610733032227
264,24,3,1028,8.321523666381836
265,24,3,1028,8.433818817138672
266,24,3,1028,8.433818817138672
267,24,3,1028,8.572578430175781
268,24,3,1028,8.547067642211914
269,24,3,1028,8.653402328491211
270,24,3,1028,8.727312088012695
271,24,3,1028,8.728981018066406
272,24,3,1028,8.8043212890625
273,24,3,1028,8.867979049682617
274,24,3,1028,8.870601654052734
275,24,3,1028,9.056806564331055
276,24,3,1028,8.93092155456543
277,24,3,1028,9.023904800415039
278,24,3,1028,8.626222610473633
279,24,3,1028,9.221076965332031
280,24,3,1028,9.262800216674805
281,24,3,1028,9.343147277832031
282,24,3,1028,9.317874908447266
283,24,3,1028,9.472846984863281
284,24,3,1028,9.596109390258789
285,24,3,1028,9.595632553100586
286,24,3,1028,9.449243545532227
287,24,3,1028,9.693622589111328
288,24,3,1028,9.638309478759766
289,24,3,1028,9.81903076171875
290,24,3,1028,4.806995391845703
291,24,3,1028,4.921913146972656
292,24,3,1028,4.908323287963867
293,24,3,1028,5.00178337097168
294,24,3,1028,5.089044570922852
295,24,3,1028,5.056142807006836
296,24,3,1028,5.069971084594727
297,24,3,1028,5.223989486694336
298,24,3,1028,5.312204360961914
299,24,3,1028,5.302190780639648
300,24,3,1028,5.341053009033203
301,24,3,1028,5.520820617675781
302,24,3,1028,5.450963973999023
303,24,3,1028,5.585908889770508
304,24,3,1028,5.584955215454102
305,24,3,1028,5.506753921508789
306,24,3,1028,5.707025527954102
307,24,3,1028,5.751848220825195
308,24,3,1028,5.681753158569336
309,24,3,1028,5.888462066650391
310,24,3,1028,5.932807922363281
