,TBS,SegmentsNum,PacketSize,SegmentDelay(noSched)
93,24,3,78,8.255481719970703
94,24,3,78,8.132219314575195
95,24,3,78,8.39090347290039
96,24,3,78,8.262157440185547
97,24,3,78,8.40306282043457
98,24,3,78,8.37564468383789
99,24,3,78,8.47172737121582
100,24,3,78,8.510828018188477
101,24,3,78,8.687973022460938
102,24,3,78,8.653879165649414
103,24,3,78,8.818864822387695
104,24,3,78,8.82720947265625
105,24,3,78,8.90970230102539
106,24,3,78,8.820772171020508
107,24,3,78,9.063005447387695
108,24,3,78,8.970022201538086
109,24,3,78,9.170055389404297
110,24,3,78,9.110689163208008
111,24,3,78,9.305715560913086
112,24,3,78,9.148120880126953
113,24,3,78,9.276628494262695
114,24,3,78,9.270906448364258
115,24,3,78,9.434938430786133
116,24,3,78,9.41324234008789
117,24,3,78,9.608268737792969
118,24,3,78,4.501104354858398
119,24,3,78,4.57310676574707
120,24,3,78,4.690885543823242
121,24,3,78,4.663944244384766
122,24,3,78,4.8160552978515625
123,24,3,78,4.858255386352539
124,24,3,78,4.940509796142578
125,24,3,78,4.887819290161133
126,24,3,78,5.027532577514648
127,24,3,78,5.087852478027344
128,24,3,78,5.184173583984375
129,24,3,78,5.150318145751953
130,24,3,78,5.354642868041992
131,24,3,78,5.194187164306641
132,24,3,78,5.330801010131836
133,24,3,78,5.33604621887207
134,24,3,78,5.496978759765625
135,24,3,78,5.448102951049805
136,24,3,78,5.629777908325195
137,24,3,78,5.65791130065918
138,24,3,78,5.751848220825195
139,24,3,78,5.630016326904297
140,24,3,78,5.885839462280273
141,24,3,78,5.750894546508789
142,24,3,78,5.874156951904297
143,24,3,78,5.902290344238281
144,24,3,78,6.075382232666016
145,24,3,78,6.004810333251953
146,24,3,78,6.143093109130859
147,24,3,78,6.1397552490234375
148,24,3,78,6.282806396484375
149,24,3,78,6.302118301391602
150,24,3,78,6.405115127563477
151,24,3,78,6.324291229248047
152,24,3,78,6.501674652099609
153,24,3,78,6.405830383300781
154,24,3,78,6.566762924194336
155,24,3,78,6.524801254272461
156,24,3,78,6.733179092407227
157,24,3,78,6.671905517578125
158,24,3,78,6.815910339355469
159,24,3,78,6.863832473754883
160,24,3,78,6.9751739501953125
161,24,3,78,6.873130798339844
162,24,3,78,7.114171981811523
163,24,3,78,6.974935531616211
164,24,3,78,7.096052169799805
165,24,3,78,7.090091705322266
166,24,3,78,7.269620895385742
167,24,3,78,7.205009460449219
168,24,3,78,7.400989532470703
169,24,3,78,7.417917251586914
170,24,3,78,7.453203201293945
171,24,3,78,7.4329376220703125
172,24,3,78,7.566213607788086
173,24,3,78,7.513999938964844
174,24,3,78,7.728099822998047
175,24,3,78,7.644891738891602
176,24,3,78,7.747888565063477
177,24,3,78,7.769107818603516
178,24,3,78,7.947683334350586
179,24,3,78,7.920742034912109
180,24,3,78,8.011817932128906
181,24,3,78,7.978916168212891
182,24,3,78,8.159160614013672
183,24,3,78,8.191108703613281
184,24,3,78,8.238077163696289
185,24,3,78,8.267879486083984
186,24,3,78,8.351325988769531
187,24,3,78,8.308172225952148
188,24,3,78,8.41975212097168
189,24,3,78,8.417844772338867
190,24,3,78,8.602142333984375
191,24,3,78,8.521318435668945
192,24,3,78,8.682727813720703
193,24,3,78,8.772850036621094
194,24,3,78,8.778095245361328
195,24,3,78,8.877754211425781
196,24,3,78,8.902788162231445
197,24,3,78,8.845806121826172
198,24,3,78,9.029626846313477
199,24,3,78,9.051084518432617
200,24,3,78,9.047746658325195
201,24,3,78,9.17959213256836
202,24,3,78,9.251832962036133
203,24,3,78,9.334325790405273
204,24,3,78,9.299755096435547
205,24,3,78,9.371042251586914
206,24,3,78,9.452104568481445
207,24,3,78,9.509801864624023
208,24,3,78,9.517908096313477
209,24,3,78,4.539966583251953
210,24,3,78,4.583120346069336
211,24,3,78,4.75001335144043
212,24,3,78,4.715204238891602
213,24,3,78,4.89497184753418
214,24,3,78,4.939794540405273
215,24,3,78,5.00798225402832
216,24,3,78,4.903078079223633
217,24,3,78,5.06901741027832
218,24,3,78,5.013942718505859
219,24,3,78,5.1288604736328125
220,24,3,78,5.14984130859375
221,24,3,78,5.307912826538086
222,24,3,78,5.251884460449219
223,24,3,78,5.414009094238281
224,24,3,78,5.387306213378906
225,24,3,78,5.493640899658203
226,24,3,78,5.582094192504883
227,24,3,78,5.621910095214844
228,24,3,78,5.568027496337891
229,24,3,78,5.737066268920898
230,24,3,78,5.682229995727539
231,24,3,78,5.851268768310547
232,24,3,78,5.812644958496094
233,24,3,78,5.887031555175781
234,24,3,78,5.934000015258789
235,24,3,78,6.091117858886719
236,24,3,78,6.046533584594727
237,24,3,78,6.165027618408203
238,24,3,78,6.251096725463867
239,24,3,78,6.278276443481445
240,24,3,78,6.246328353881836
241,24,3,78,6.40559196472168
242,24,3,78,6.3629150390625
243,24,3,78,6.527900695800781
244,24,3,78,6.49261474609375
245,24,3,78,6.558656692504883
246,24,3,78,6.637096405029297
247,24,3,78,6.727933883666992
248,24,3,78,6.774187088012695
249,24,3,78,6.753206253051758
250,24,3,78,6.903886795043945
251,24,3,78,6.891012191772461
252,24,3,78,6.995916366577148
253,24,3,78,6.987810134887695
254,24,3,78,7.11822509765625
255,24,3,78,7.103681564331055
256,24,3,78,7.096052169799805
257,24,3,78,7.2689056396484375
258,24,3,78,7.33494758605957
259,24,3,78,7.290840148925781
260,24,3,78,7.444143295288086
261,24,3,78,7.535457611083984
262,24,3,78,7.548809051513672
263,24,3,78,7.560253143310547
264,24,3,78,7.70878791809082
265,24,3,78,7.709264755249023
266,24,3,78,7.74383544921875
267,24,3,78,7.758855819702148
268,24,3,78,7.882833480834961
269,24,3,78,7.946014404296875
270,24,3,78,8.043050765991211
271,24,3,78,8.07642936706543
272,24,3,78,8.155107498168945
273,24,3,78,8.131980895996094
274,24,3,78,8.285999298095703
275,24,3,78,8.166074752807617
276,24,3,78,8.286714553833008
277,24,3,78,8.319854736328125
278,24,3,78,8.479833602905273
279,24,3,78,8.456707000732422
280,24,3,78,8.584737777709961
281,24,3,78,8.522748947143555
282,24,3,78,8.711814880371094
283,24,3,78,8.722782135009766
284,24,3,78,8.814811706542969
285,24,3,78,8.721113204956055
286,24,3,78,8.954048156738281
287,24,3,78,8.823156356811523
288,24,3,78,9.059906005859375
289,24,3,78,8.952140808105469
290,24,3,78,9.040117263793945
291,24,3,78,9.053707122802734
292,24,3,78,9.222030639648438
293,24,3,78,9.185314178466797
294,24,3,78,9.330987930297852
295,24,3,78,9.381532669067383
296,24,3,78,9.483814239501953
297,24,3,78,9.371757507324219
298,24,3,78,9.62686538696289
299,24,3,78,4.612207412719727
300,24,3,78,4.638910293579102
301,24,3,78,4.719257354736328
302,24,3,78,4.721879959106445
303,24,3,78,4.865169525146484
304,24,3,78,4.836797714233398
305,24,3,78,4.925251007080078
306,24,3,78,4.961729049682617
307,24,3,78,5.042791366577148
308,24,3,78,5.060911178588867
309,24,3,78,5.163669586181641
310,24,3,78,5.152702331542969
311,24,3,78,5.264997482299805
312,24,3,78,5.26118278503418
313,24,3,78,5.280017852783203
314,24,3,78,5.389928817749023
315,24,3,78,5.443811416625977
316,24,3,78,5.45191764831543
317,24,3,78,5.581140518188477
318,24,3,78,5.65791130065918
319,24,3,78,5.721330642700195
320,24,3,78,5.699634552001953
321,24,3,78,5.846977233886719
322,24,3,78,5.800724029541016
323,24,3,78,5.852937698364258
324,24,3,78,5.892038345336914
325,24,3,78,6.062984466552734
326,24,3,78,6.011009216308594
327,24,3,78,6.210565567016602
328,24,3,78,6.2007904052734375
329,24,3,78,6.309270858764648
330,24,3,78,6.254911422729492
331,24,3,78,6.417036056518555
332,24,3,78,6.29878044128418
333,24,3,78,6.5441131591796875
334,24,3,78,6.403923034667969
335,24,3,78,6.528139114379883
336,24,3,78,6.551980972290039
337,24,3,78,6.716012954711914
338,24,3,78,6.670951843261719
339,24,3,78,6.839275360107422
340,24,3,78,6.862878799438477
341,24,3,78,6.918668746948242
342,24,3,78,6.83903694152832
343,24,3,78,7.096052169799805
344,24,3,78,6.946086883544922
345,24,3,78,7.169961929321289
346,24,3,78,7.068872451782227
347,24,3,78,7.180213928222656
348,24,3,78,7.205963134765625
349,24,3,78,7.380008697509766
350,24,3,78,7.336139678955078
351,24,3,78,7.510900497436523
352,24,3,78,7.493019104003906
353,24,3,48,8.263826370239258
354,24,3,78,7.578611373901367
355,24,3,78,7.456779479980469
356,24,3,78,7.765531539916992
357,24,3,78,7.634878158569336
358,24,3,78,7.768869400024414
359,24,3,78,7.751941680908203
360,24,3,78,7.957935333251953
361,24,3,78,7.9593658447265625
362,24,3,78,8.002996444702148
363,24,3,78,7.959842681884766
364,24,3,78,8.135080337524414
365,24,3,78,8.064985275268555
366,24,3,78,8.179903030395508
367,24,3,78,8.176565170288086
368,24,3,78,8.369922637939453
369,24,3,78,8.317232131958008
370,24,3,78,8.487224578857422
371,24,3,78,8.459091186523438
372,24,3,78,8.604049682617188
373,24,3,78,8.552074432373047
374,24,3,78,8.6822509765625
375,24,3,78,8.738279342651367
376,24,3,78,8.817434310913086
377,24,3,78,8.732080459594727
378,24,3,78,8.925199508666992
379,24,3,78,8.874893188476562
380,24,3,78,8.949518203735352
381,24,3,78,9.020805358886719
382,24,3,78,9.173154830932617
383,24,3,78,9.116172790527344
384,24,3,78,9.211063385009766
385,24,3,78,9.307861328125
386,24,3,78,9.355783462524414
387,24,3,78,9.428739547729492
388,24,3,78,9.483098983764648
389,24,3,78,9.47713851928711
390,24,3,78,4.497051239013672
391,24,3,78,4.699230194091797
392,24,3,78,4.681110382080078
393,24,3,78,4.783153533935547
394,24,3,78,4.8122406005859375
395,24,3,78,4.904508590698242
396,24,3,78,4.770994186401367
397,24,3,78,5.026817321777344
398,24,3,78,5.005598068237305
399,24,3,78,5.111932754516602
400,24,3,78,4.997014999389648
401,24,3,78,5.237102508544922
402,24,3,78,5.117893218994141
403,24,3,78,5.309104919433594
404,24,3,78,5.259037017822266
405,24,3,78,5.4168701171875
406,24,3,78,5.445957183837891
407,24,3,78,5.577802658081055
408,24,3,78,5.428075790405273
409,24,3,78,5.668163299560547
410,24,3,78,5.573034286499023
411,24,3,78,5.662202835083008
412,24,3,78,5.681037902832031
413,24,3,78,5.807161331176758
414,24,3,78,5.811929702758789
415,24,3,78,5.994081497192383
416,24,3,78,5.94782829284668
417,24,3,78,6.066322326660156
418,24,3,78,6.132841110229492
419,24,3,78,6.087064743041992
420,24,3,78,6.111860275268555
421,24,3,78,6.271123886108398
422,24,3,78,6.365060806274414
423,24,3,78,6.396293640136719
424,24,3,78,6.374120712280273
425,24,3,78,6.543874740600586
426,24,3,78,6.49571418762207
427,24,3,78,6.661415100097656
428,24,3,78,6.605863571166992
429,24,3,78,6.709098815917969
430,24,3,78,6.798744201660156
431,24,3,78,6.834983825683594
432,24,3,78,6.825923919677734
433,24,3,78,6.975889205932617
434,24,3,78,6.917715072631836
435,24,3,78,7.09223747253418
436,24,3,78,7.11369514465332
437,24,3,78,7.142305374145508
438,24,3,78,7.2498321533203125
439,24,3,78,7.318973541259766
440,24,3,78,7.356166839599609
441,24,3,78,7.351160049438477
442,24,3,78,7.483959197998047
443,24,3,78,7.475376129150391
444,24,3,78,7.5359344482421875
445,24,3,78,7.587909698486328
446,24,3,78,7.648468017578125
447,24,3,78,7.703542709350586
448,24,3,78,7.8029632568359375
449,24,3,78,7.783174514770508
450,24,3,78,7.8868865966796875
451,24,3,78,7.900238037109375
452,24,3,78,7.905006408691406
453,24,3,78,8.032798767089844
454,24,3,78,8.146286010742188
455,24,3,78,8.111238479614258
456,24,3,78,8.144140243530273
457,24,3,78,8.292675018310547
458,24,3,78,8.368492126464844
459,24,3,78,8.335113525390625
460,24,3,78,8.461952209472656
461,24,3,78,8.555412292480469
462,24,3,78,8.646965026855469
463,24,3,78,8.610248565673828
464,24,3,78,8.804798126220703
465,24,3,78,8.731603622436523
466,24,3,78,8.78596305847168
467,24,3,78,8.781194686889648
468,24,3,78,8.94308090209961
469,24,3,78,8.910894393920898
470,24,3,78,9.047985076904297
471,24,3,78,9.025812149047852
472,24,3,78,9.181976318359375
473,24,3,78,9.221076965332031
474,24,3,78,9.311914443969727
475,24,3,78,9.193181991577148
476,24,3,78,9.439945220947266
477,24,3,78,9.334325790405273
478,24,3,78,9.45138931274414
479,24,3,78,9.456157684326172
480,24,3,78,4.562139511108398
481,24,3,78,4.685640335083008
482,24,3,78,4.681110382080078
483,24,3,78,4.652976989746094
484,24,3,78,4.831075668334961
485,24,3,78,4.860639572143555
486,24,3,78,4.846096038818359
487,24,3,78,4.979848861694336
488,24,3,78,5.079030990600586
489,24,3,78,5.116939544677734
490,24,3,78,5.133152008056641
491,24,3,78,5.227327346801758
492,24,3,78,5.211830139160156
493,24,3,78,5.328178405761719
494,24,3,78,5.375862121582031
495,24,3,78,5.475044250488281
496,24,3,78,5.455970764160156
497,24,3,78,5.563020706176758
498,24,3,78,5.5408477783203125
499,24,3,78,5.6362152099609375
500,24,3,78,5.672931671142578
501,24,3,78,5.743980407714844
502,24,3,78,5.7849884033203125
503,24,3,78,5.87916374206543
504,24,3,78,5.938291549682617
505,24,3,78,5.998134613037109
506,24,3,78,5.96308708190918
507,24,3,78,6.127595901489258
508,24,3,78,6.104469299316406
509,24,3,78,6.097555160522461
510,24,3,78,6.22868537902832
511,24,3,78,6.363868713378906
512,24,3,78,6.2961578369140625
513,24,3,78,6.479024887084961
514,24,3,78,6.490468978881836
515,24,3,78,6.591081619262695
516,24,3,78,6.595849990844727
517,24,3,78,6.694316864013672
518,24,3,78,6.578922271728516
519,24,3,78,6.782770156860352
520,24,3,78,6.688117980957031
521,24,3,78,6.812095642089844
522,24,3,78,6.832361221313477
523,24,3,78,6.941795349121094
524,24,3,78,6.967782974243164
525,24,3,78,7.108211517333984
526,24,3,78,7.106781005859375
527,24,3,78,7.269859313964844
528,24,3,78,7.283210754394531
529,24,3,78,7.366180419921875
530,24,3,78,7.250785827636719
531,24,3,78,7.48896598815918
532,24,3,78,7.365942001342773
533,24,3,78,7.497310638427734
534,24,3,78,7.535457611083984
535,24,3,78,7.687091827392578
536,24,3,78,7.641077041625977
537,24,3,78,7.787942886352539
538,24,3,78,7.734060287475586
539,24,3,78,7.91478157043457
540,24,3,78,7.950305938720703
541,24,3,78,8.057355880737305
542,24,3,78,7.9059600830078125
543,24,3,78,8.140325546264648
544,24,3,78,8.08405876159668
545,24,3,78,8.142709732055664
546,24,3,78,8.167028427124023
547,24,3,78,8.405208587646484
548,24,3,78,8.279800415039062
549,24,3,78,8.425235748291016
550,24,3,78,8.40902328491211
551,24,3,78,8.579254150390625
552,24,3,78,8.589029312133789
553,24,3,78,8.637189865112305
554,24,3,78,8.583784103393555
555,24,3,78,8.858680725097656
556,24,3,78,8.684158325195312
557,24,3,78,8.805036544799805
558,24,3,78,8.843183517456055
559,24,3,78,8.95833969116211
560,24,3,78,8.976936340332031
561,24,3,78,9.086132049560547
562,24,3,78,9.061098098754883
563,24,3,78,9.181737899780273
564,24,3,78,9.260892868041992
565,24,3,78,9.285926818847656
566,24,3,78,9.247064590454102
567,24,3,78,9.430885314941406
568,24,3,78,9.384870529174805
569,24,3,78,9.547948837280273
570,24,3,78,4.608869552612305
571,24,3,78,4.611968994140625
572,24,3,78,4.7512054443359375
573,24,3,78,4.625558853149414
574,24,3,78,4.8999786376953125
575,24,3,78,4.783153533935547
576,24,3,78,4.845857620239258
577,24,3,78,4.918813705444336
578,24,3,78,5.093097686767578
579,24,3,78,5.0029754638671875
580,24,3,78,5.185842514038086
581,24,3,78,5.219221115112305
582,24,3,78,5.295753479003906
583,24,3,78,5.316495895385742
584,24,3,78,5.424976348876953
585,24,3,78,5.323886871337891
586,24,3,78,5.551815032958984
587,24,3,78,5.4340362548828125
588,24,3,78,5.614519119262695
589,24,3,78,5.56492805480957
590,24,3,78,5.749225616455078
591,24,3,78,5.704402923583984
592,24,3,78,5.861043930053711
593,24,3,78,5.801677703857422
594,24,3,78,5.977153778076172
595,24,3,78,5.913972854614258
596,24,3,78,6.079196929931641
597,24,3,78,6.07609748840332
598,24,3,78,6.187915802001953
599,24,3,78,6.056785583496094
600,24,3,78,6.331920623779297
601,24,3,78,6.1798095703125
602,24,3,78,6.293773651123047
603,24,3,78,6.308317184448242
604,24,3,78,6.437063217163086
605,24,3,78,6.461620330810547
606,24,3,78,6.6070556640625
607,24,3,78,6.556987762451172
608,24,3,78,6.658077239990234
609,24,3,78,6.763935089111328
610,24,3,78,6.804227828979492
611,24,3,78,6.726980209350586
612,24,3,78,6.895780563354492
613,24,3,78,6.862640380859375
614,24,3,78,7.045984268188477
615,24,3,78,7.011890411376953
616,24,3,78,7.122039794921875
617,24,3,78,7.125616073608398
618,24,3,78,7.284641265869141
619,24,3,78,7.252693176269531
620,24,3,78,7.33184814453125
621,24,3,78,7.4520111083984375
622,24,3,78,7.477045059204102
623,24,3,78,7.424831390380859
624,24,3,78,7.596254348754883
625,24,3,78,7.606983184814453
626,24,3,78,7.691860198974609
627,24,3,78,7.717132568359375
628,24,3,78,7.757663726806641
629,24,3,78,7.86590576171875
630,24,3,78,7.934331893920898
631,24,3,78,7.960796356201172
632,24,3,78,7.976055145263672
633,24,3,78,8.121728897094727
634,24,3,78,8.109807968139648
635,24,3,78,8.102893829345703
636,24,3,78,8.266925811767578
637,24,3,78,8.30388069152832
638,24,3,78,8.305788040161133
639,24,3,78,8.427619934082031
640,24,3,78,8.382081985473633
641,24,3,78,8.546829223632812
642,24,3,78,8.607864379882812
643,24,3,78,8.681774139404297
644,24,3,78,8.65483283996582
645,24,3,78,8.764028549194336
646,24,3,78,8.795022964477539
647,24,3,78,8.82863998413086
648,24,3,78,8.908987045288086
649,24,3,78,8.96000862121582
650,24,3,78,9.033918380737305
651,24,3,78,9.116888046264648
652,24,3,78,9.116888046264648
653,24,3,78,9.27591323852539
654,24,3,78,9.24992561340332
655,24,3,78,9.29880142211914
656,24,3,78,9.391069412231445
657,24,3,78,9.397029876708984
658,24,3,78,9.466886520385742
659,24,3,78,4.595756530761719
660,24,3,78,4.544734954833984
661,24,3,78,4.681825637817383
662,24,3,78,4.7779083251953125
663,24,3,78,4.773378372192383
664,24,3,78,4.734992980957031
665,24,3,78,4.918336868286133
666,24,3,78,4.867076873779297
667,24,3,78,5.054712295532227
668,24,3,78,4.998922348022461
669,24,3,78,5.148410797119141
670,24,3,78,5.115032196044922
671,24,3,78,5.283355712890625
672,24,3,78,5.275726318359375
673,24,3,78,5.347967147827148
674,24,3,78,5.2890777587890625
675,24,3,78,5.466222763061523
676,24,3,78,5.483150482177734
677,24,3,78,5.515098571777344
678,24,3,78,5.620241165161133
679,24,3,78,5.695581436157227
680,24,3,78,5.731344223022461
681,24,3,78,5.785942077636719
682,24,3,78,5.840778350830078
683,24,3,78,5.86390495300293
684,24,3,78,5.944013595581055
685,24,3,78,6.017923355102539
686,24,3,78,6.085634231567383
687,24,3,78,6.093740463256836
688,24,3,78,6.058931350708008
689,24,3,78,6.300210952758789
690,24,3,78,6.2847137451171875
691,24,3,78,6.257772445678711
692,24,3,78,6.308078765869141
693,24,3,78,6.453752517700195
694,24,3,78,6.532907485961914
695,24,3,78,6.494045257568359
696,24,3,78,6.613969802856445
697,24,3,78,6.716251373291016
698,24,3,78,6.740331649780273
699,24,3,78,6.7729949951171875
700,24,3,78,6.8531036376953125
701,24,3,78,6.889104843139648
702,24,3,78,6.972074508666992
703,24,3,78,6.982088088989258
704,24,3,78,7.071018218994141
705,24,3,78,7.124900817871094
706,24,3,78,7.23576545715332
707,24,3,78,7.112026214599609
708,24,3,78,7.318973541259766
709,24,3,78,7.363319396972656
710,24,3,78,7.43412971496582
711,24,3,78,7.344961166381836
712,24,3,78,7.587909698486328
713,24,3,78,7.474184036254883
714,24,3,78,7.598876953125
715,24,3,78,7.602691650390625
716,24,3,78,7.765531539916992
717,24,3,78,7.787942886352539
718,24,3,78,7.869720458984375
719,24,3,78,7.785320281982422
720,24,3,78,8.008718490600586
721,24,3,78,7.973909378051758
722,24,3,78,8.085966110229492
723,24,3,78,7.998943328857422
724,24,3,78,8.224725723266602
725,24,3,78,8.133649826049805
726,24,3,78,8.21995735168457
727,24,3,78,8.240222930908203
728,24,3,78,8.420944213867188
729,24,3,78,8.424997329711914
730,24,3,78,8.55112075805664
731,24,3,78,8.421897888183594
732,24,3,78,8.645772933959961
733,24,3,78,8.54802131652832
734,24,3,78,8.652925491333008
735,24,3,78,8.69607925415039
736,24,3,78,8.847951889038086
737,24,3,78,8.855342864990234
738,24,3,78,8.98289680480957
739,24,3,78,9.003877639770508
740,24,3,78,9.077787399291992
741,24,3,78,9.062767028808594
742,24,3,78,9.218692779541016
743,24,3,78,9.227752685546875
744,24,3,78,9.338617324829102
745,24,3,78,9.190797805786133
746,24,3,78,9.391069412231445
747,24,3,78,9.341716766357422
748,24,3,78,9.515047073364258
749,24,3,78,9.508132934570312
750,24,3,78,4.562139511108398
751,24,3,78,4.70280647277832
752,24,3,78,4.686117172241211
753,24,3,78,4.72712516784668
754,24,3,78,4.732370376586914
755,24,3,78,4.903316497802734
756,24,3,78,4.809141159057617
757,24,3,78,4.977226257324219
758,24,3,78,4.93311882019043
759,24,3,78,5.112886428833008
760,24,3,78,5.1708221435546875
761,24,3,78,5.258321762084961
762,24,3,78,5.124092102050781
763,24,3,78,5.377054214477539
764,24,3,78,5.258798599243164
765,24,3,78,5.346059799194336
766,24,3,78,5.357503890991211
767,24,3,78,5.589962005615234
768,24,3,78,5.486726760864258
769,24,3,78,5.686283111572266
770,24,3,78,5.630254745483398
771,24,3,78,5.803823471069336
772,24,3,78,5.821943283081055
773,24,3,78,5.911111831665039
774,24,3,78,5.820989608764648
775,24,3,78,6.050825119018555
776,24,3,78,5.963802337646484
777,24,3,78,6.1187744140625
778,24,3,78,6.05010986328125
779,24,3,78,6.259918212890625
780,24,3,78,6.165266036987305
781,24,3,78,6.292819976806641
782,24,3,78,6.272792816162109
783,24,3,78,6.462812423706055
784,24,3,78,6.40416145324707
785,24,3,78,6.595134735107422
786,24,3,78,6.577968597412109
787,24,3,78,6.707191467285156
788,24,3,78,6.589174270629883
789,24,3,78,6.842136383056641
790,24,3,78,6.697893142700195
791,24,3,78,6.87861442565918
792,24,3,78,6.869077682495117
793,24,3,78,7.019758224487305
794,24,3,78,7.0209503173828125
795,24,3,78,7.14564323425293
796,24,3,78,7.047176361083984
797,24,3,78,7.206916809082031
798,24,3,78,7.274627685546875
799,24,3,78,7.284879684448242
800,24,3,78,7.240056991577148
801,24,3,78,7.426977157592773
802,24,3,78,7.390022277832031
803,24,3,78,7.546663284301758
804,24,3,78,7.465124130249023
805,24,3,78,7.652521133422852
806,24,3,78,7.622957229614258
807,24,3,78,7.800102233886719
808,24,3,78,7.805109024047852
809,24,3,78,7.851123809814453
810,24,3,78,7.815837860107422
811,24,3,78,7.982969284057617
812,24,3,78,7.946968078613281
813,24,3,78,8.051156997680664
814,24,3,78,8.060216903686523
815,24,3,78,8.22901725769043
816,24,3,78,8.229255676269531
817,24,3,78,8.288145065307617
818,24,3,78,8.358001708984375
819,24,3,78,8.466958999633789
820,24,3,78,8.47005844116211
821,24,3,78,8.485078811645508
822,24,3,78,8.545875549316406
823,24,3,78,8.608579635620117
824,24,3,78,8.657693862915039
825,24,3,78,8.678913116455078
826,24,3,78,8.685111999511719
827,24,3,78,8.820056915283203
828,24,3,78,8.903980255126953
829,24,3,78,8.877754211425781
830,24,3,78,9.025335311889648
831,24,3,78,9.067535400390625
832,24,3,78,9.146928787231445
833,24,3,78,9.1400146484375
834,24,3,78,9.268045425415039
835,24,3,78,9.284019470214844
836,24,3,78,9.317636489868164
837,24,3,78,9.43303108215332
838,24,3,78,9.489059448242188
839,24,3,78,9.547948837280273
840,24,3,78,4.551887512207031
841,24,3,78,4.672050476074219
842,24,3,78,4.7092437744140625
843,24,3,78,4.67371940612793
844,24,3,78,4.784584045410156
845,24,3,78,4.791021347045898
846,24,3,78,4.925251007080078
847,24,3,78,4.894018173217773
848,24,3,78,5.012035369873047
849,24,3,78,5.096912384033203
850,24,3,78,5.153417587280273
851,24,3,78,5.111932754516602
852,24,3,78,5.262136459350586
853,24,3,78,5.2318572998046875
854,24,3,78,5.311012268066406
855,24,3,78,5.342960357666016
856,24,3,78,5.5141448974609375
857,24,3,78,5.466699600219727
858,24,3,78,5.605936050415039
859,24,3,78,5.619287490844727
860,24,3,78,5.683183670043945
861,24,3,78,5.798816680908203
862,24,3,78,5.789041519165039
863,24,3,78,5.888938903808594
864,24,3,78,5.929708480834961
865,24,3,78,5.911111831665039
866,24,3,78,6.072044372558594
867,24,3,78,6.095170974731445
868,24,3,78,6.064653396606445
