,TBS,SegmentsNum,PacketSize,SegmentDelay(noSched)
72,24,3,75,9.64212417602539
73,24,4,81,12.127876281738281
74,24,4,83,12.108087539672852
75,24,3,76,9.654998779296875
76,24,3,79,9.493827819824219
77,116,4,81,14.002799987792969
78,24,3,79,9.605169296264648
79,24,3,73,9.661197662353516
80,24,3,58,9.557008743286133
81,24,3,63,9.546279907226562
82,24,3,59,9.626150131225586
83,24,3,79,9.569883346557617
84,106,3,78,11.533975601196289
85,24,3,75,9.521007537841797
86,24,3,65,9.502887725830078
87,24,3,64,9.636878967285156
88,24,3,79,9.625911712646484
89,24,3,61,9.650945663452148
90,24,3,80,11.418819427490234
91,24,4,81,12.05897331237793
92,24,3,62,9.660005569458008
93,24,3,79,9.485006332397461
94,24,3,64,9.531974792480469
95,24,3,77,9.531259536743164
96,116,3,78,11.564254760742188
97,24,3,80,9.510040283203125
98,24,3,63,9.671211242675781
99,24,3,74,9.631872177124023
100,24,3,59,9.651899337768555
101,24,3,75,9.612083435058594
102,24,3,64,9.534120559692383
103,24,3,75,9.571075439453125
104,24,3,73,9.529829025268555
105,24,3,61,9.573698043823242
106,24,3,59,9.582042694091797
107,24,3,64,9.505748748779297
108,24,3,64,9.597063064575195
109,24,3,64,9.620904922485352
110,24,3,72,9.59014892578125
111,24,4,81,11.963129043579102
112,24,3,61,9.627819061279297
113,24,3,70,9.584903717041016
114,24,3,69,9.633064270019531
115,24,3,72,9.608268737792969
116,24,3,78,9.598016738891602
117,24,3,75,9.60993766784668
118,24,3,58,9.519815444946289
119,24,3,59,9.469985961914062
120,24,3,75,9.516000747680664
121,24,3,64,9.598970413208008
122,24,3,75,9.638786315917969
123,24,3,71,9.632110595703125
124,24,3,72,9.636163711547852
125,24,3,75,9.66501235961914
126,24,3,80,9.607791900634766
127,24,3,79,9.5367431640625
128,24,4,84,12.034893035888672
129,24,3,64,9.512901306152344
130,24,3,73,9.575128555297852
131,24,4,81,12.084007263183594
132,24,3,68,9.603261947631836
133,24,3,80,9.63902473449707
134,24,3,72,9.544134140014648
135,24,4,82,12.101888656616211
136,24,3,77,9.608745574951172
137,24,3,71,9.627819061279297
138,24,3,76,9.599924087524414
139,24,3,75,9.572029113769531
140,24,3,70,9.603023529052734
141,24,4,82,12.09712028503418
142,24,4,83,12.039899826049805
143,24,3,75,9.517908096313477
144,116,3,79,11.638164520263672
145,24,3,64,9.630918502807617
146,24,3,70,9.606122970581055
147,24,3,62,9.56273078918457
148,24,3,65,9.618997573852539
149,24,3,78,9.583234786987305
150,24,3,59,9.499073028564453
151,24,4,84,11.985301971435547
152,24,3,79,9.505987167358398
153,24,3,74,9.510040283203125
154,24,3,59,9.593963623046875
155,24,3,71,9.652137756347656
156,106,3,76,11.613130569458008
157,24,3,76,9.624958038330078
158,24,4,81,12.143850326538086
159,24,3,59,9.562015533447266
160,24,3,63,9.517908096313477
161,24,3,70,9.513139724731445
162,24,3,77,9.589910507202148
163,24,3,69,9.507179260253906
164,24,3,78,9.621143341064453
165,24,3,74,9.510993957519531
166,24,3,74,9.528875350952148
167,24,3,76,9.605884552001953
168,24,3,75,9.641170501708984
169,24,3,74,9.627819061279297
170,24,3,75,9.569883346557617
171,24,3,65,9.620904922485352
172,24,3,77,9.526252746582031
173,24,3,76,9.492874145507812
174,24,4,81,11.983871459960938
175,24,3,63,9.552001953125
176,24,4,85,12.099981307983398
177,24,3,52,9.603738784790039
178,24,3,65,9.646892547607422
179,24,3,73,9.628057479858398
180,106,3,61,11.584997177124023
181,24,3,58,9.546279907226562
182,24,3,61,9.598016738891602
183,24,3,66,9.541034698486328
184,24,3,76,9.528160095214844
185,24,3,63,9.479999542236328
186,24,3,68,9.52005386352539
187,24,3,80,9.615182876586914
188,24,3,77,9.63902473449707
189,24,3,76,9.549856185913086
190,24,3,77,9.641885757446289
191,24,3,76,9.52601432800293
192,24,3,75,9.62686538696289
193,24,3,60,9.585857391357422
194,24,3,66,9.598970413208008
195,24,4,83,12.08806037902832
196,24,3,75,9.546041488647461
197,24,3,64,9.536266326904297
198,24,3,77,9.636163711547852
199,24,3,78,9.566068649291992
200,24,4,81,12.04991340637207
201,24,3,74,9.62972640991211
202,24,3,73,9.570121765136719
203,24,4,81,12.099027633666992
204,24,3,79,9.574174880981445
205,24,3,77,9.512901306152344
206,24,3,60,9.512901306152344
207,24,3,59,9.60230827331543
208,24,3,74,9.625911712646484
209,24,3,61,9.657144546508789
210,24,3,73,9.600162506103516
211,116,3,69,11.528968811035156
212,24,4,84,12.09402084350586
213,24,3,61,9.585857391357422
214,24,4,81,11.946916580200195
215,24,3,80,9.530067443847656
216,24,3,73,9.513139724731445
217,24,2,75,12.009859085083008
218,24,3,74,9.539127349853516
219,24,4,83,12.040853500366211
220,24,3,80,9.517908096313477
221,24,3,80,9.622812271118164
222,24,3,71,9.637832641601562
223,24,4,85,12.082815170288086
224,106,3,63,11.543035507202148
225,24,3,78,9.613990783691406
226,24,3,57,9.55510139465332
227,24,3,76,9.613037109375
228,24,3,75,9.518861770629883
229,24,3,79,9.613037109375
230,24,3,61,9.589910507202148
231,24,3,73,9.495973587036133
232,24,3,78,9.618043899536133
233,24,3,59,9.598970413208008
234,24,3,75,9.582042694091797
235,24,3,74,9.613990783691406
236,24,3,80,9.510040283203125
237,24,3,74,9.610891342163086
238,24,3,74,9.658098220825195
239,24,4,79,12.093067169189453
240,24,4,76,12.055158615112305
241,24,3,76,9.543180465698242
242,24,3,74,9.580135345458984
243,24,3,64,9.50002670288086
244,24,3,61,9.523630142211914
245,24,3,78,9.62376594543457
246,24,3,76,9.669780731201172
247,24,3,62,9.611845016479492
248,24,3,75,9.577035903930664
249,24,3,78,9.607791900634766
250,24,3,66,9.604930877685547
251,24,3,67,9.560823440551758
252,24,3,76,9.575128555297852
253,24,3,75,9.527921676635742
254,24,3,71,9.584903717041016
255,24,3,76,9.598255157470703
256,24,3,80,9.502172470092773
257,24,3,63,9.605884552001953
258,24,3,62,9.654760360717773
259,24,3,80,9.671926498413086
260,24,3,78,9.551048278808594
261,24,3,77,9.512662887573242
262,24,3,71,9.505033493041992
263,24,3,66,9.59920883178711
264,24,3,63,9.621858596801758
265,24,3,57,9.665966033935547
266,24,3,76,9.620904922485352
267,24,3,75,9.52601432800293
268,24,4,86,12.044191360473633
269,24,3,55,9.51695442199707
270,24,4,84,11.984109878540039
271,24,4,82,12.057065963745117
272,24,3,79,9.511947631835938
273,24,3,78,9.599924087524414
274,24,3,79,9.619951248168945
275,24,3,78,9.531974792480469
276,24,3,79,9.598970413208008
277,24,3,67,9.590864181518555
278,24,3,77,9.596109390258789
279,106,3,63,11.538982391357422
280,24,3,73,9.47880744934082
281,24,3,80,9.52911376953125
282,24,3,61,9.56106185913086
283,24,3,73,9.580135345458984
284,24,3,56,9.530067443847656
285,24,3,58,9.668111801147461
286,24,4,84,12.048959732055664
287,24,3,61,9.650945663452148
288,24,3,75,9.645223617553711
289,24,3,71,9.544849395751953
290,24,3,67,9.554147720336914
291,116,3,59,11.517763137817383
292,24,3,78,9.590864181518555
293,24,4,82,11.976957321166992
294,24,3,60,9.645223617553711
295,24,3,69,9.606122970581055
296,24,4,81,12.007951736450195
297,24,3,80,9.634971618652344
298,24,3,76,9.523153305053711
299,24,3,66,9.570121765136719
300,24,3,78,9.593009948730469
301,24,3,63,9.536027908325195
302,24,3,48,9.674072265625
303,24,1,68,4.604101181030273
304,106,3,54,11.543989181518555
305,24,3,74,9.634971618652344
306,24,3,78,9.654998779296875
307,24,3,65,9.563922882080078
308,24,3,60,9.630918502807617
309,24,3,66,9.533166885375977
310,24,3,77,9.565114974975586
311,24,3,67,9.523153305053711
312,24,3,74,9.553909301757812
313,24,3,68,9.598731994628906
314,24,3,63,9.541988372802734
315,24,3,77,9.572029113769531
316,116,3,80,11.51895523071289
317,24,3,78,9.512186050415039
318,24,3,62,9.607076644897461
319,24,3,60,9.651899337768555
320,24,3,79,9.613037109375
321,24,4,81,12.120962142944336
322,24,3,79,9.617805480957031
323,24,3,60,9.567975997924805
324,24,3,78,9.605169296264648
325,24,3,74,9.507894515991211
326,24,3,77,9.491682052612305
327,24,3,65,9.559154510498047
328,24,3,78,9.600162506103516
329,24,4,83,12.150049209594727
330,24,3,66,9.594202041625977
331,24,4,85,12.056350708007812
332,24,4,81,12.070894241333008
333,24,3,74,9.528875350952148
334,24,3,70,9.480953216552734
335,24,4,82,12.002944946289062
336,24,3,79,9.52005386352539
337,24,3,71,9.579896926879883
338,24,3,61,9.586095809936523
339,24,3,78,9.575128555297852
340,24,3,65,9.530067443847656
341,24,3,74,9.567975997924805
342,24,3,80,9.610176086425781
343,24,3,72,9.491920471191406
344,24,3,58,9.599924087524414
345,24,3,78,9.597063064575195
346,24,3,77,9.636878967285156
347,24,3,63,9.613037109375
348,24,3,80,9.636640548706055
349,24,3,69,9.628057479858398
350,24,3,77,9.577035903930664
351,24,3,70,9.551048278808594
352,24,3,75,9.58395004272461
353,24,3,66,9.617805480957031
354,24,3,75,9.506940841674805
355,24,3,66,9.60397720336914
356,24,3,69,9.512662887573242
357,24,3,80,9.617090225219727
358,24,3,64,9.637832641601562
359,24,3,78,9.627819061279297
360,24,3,74,9.637117385864258
361,24,3,59,9.54127311706543
362,24,3,75,9.588479995727539
363,24,3,78,9.578227996826172
364,24,3,75,9.575128555297852
365,24,4,81,12.042999267578125
366,24,3,79,9.572029113769531
367,24,3,71,9.53984260559082
368,24,3,55,9.518146514892578
369,24,3,64,9.603023529052734
370,24,3,65,9.517669677734375
371,24,3,76,9.540081024169922
372,24,3,77,9.639978408813477
373,24,3,71,9.534835815429688
374,24,3,60,9.552955627441406
375,24,3,65,9.581804275512695
376,24,3,78,9.50002670288086
377,24,3,77,9.529829025268555
378,24,3,66,9.482145309448242
379,24,3,61,9.526968002319336
380,24,3,62,9.483814239501953
381,24,3,60,9.590864181518555
382,24,4,82,12.066841125488281
383,24,3,73,9.588241577148438
384,24,3,63,9.516239166259766
385,24,3,78,9.610891342163086
386,24,3,74,9.517908096313477
387,24,3,79,9.619951248168945
388,24,3,59,9.489059448242188
389,24,3,76,9.644746780395508
390,24,3,70,9.601831436157227
391,24,4,81,12.061119079589844
392,24,3,79,9.476900100708008
393,24,3,58,9.634971618652344
394,24,3,75,9.63592529296875
395,24,3,75,9.569883346557617
396,24,3,75,9.62686538696289
397,24,3,59,9.541749954223633
398,24,3,80,9.502887725830078
399,24,3,72,9.521961212158203
400,24,3,76,9.59324836730957
401,24,4,82,12.131929397583008
402,24,3,75,9.609222412109375
403,24,3,76,9.657144546508789
404,106,3,79,11.644840240478516
405,24,3,60,9.639263153076172
406,24,3,57,9.546041488647461
407,24,3,78,9.573936462402344
408,24,3,76,9.615898132324219
409,24,3,73,9.5367431640625
410,24,3,77,9.624004364013672
411,24,3,64,9.639978408813477
412,24,3,58,9.648323059082031
413,24,3,77,9.63592529296875
414,24,3,80,9.52601432800293
415,24,3,80,9.641408920288086
416,116,4,84,14.045238494873047
417,24,3,56,9.637832641601562
418,24,3,77,9.547948837280273
419,24,3,71,9.531021118164062
420,24,3,54,9.61613655090332
421,24,3,71,9.608268737792969
422,106,3,77,11.518239974975586
423,24,3,62,9.618043899536133
424,24,3,74,9.573936462402344
425,24,3,73,9.597063064575195
426,24,3,77,9.539127349853516
427,24,3,58,9.552955627441406
428,24,4,82,12.099027633666992
429,24,3,73,9.536027908325195
430,24,3,76,9.540081024169922
431,24,2,68,9.624004364013672
432,24,3,67,9.518146514892578
433,24,3,54,9.519100189208984
434,116,3,74,11.564970016479492
435,24,4,83,12.083053588867188
436,24,3,65,9.498834609985352
437,24,4,82,12.019157409667969
438,24,3,60,9.510040283203125
439,24,3,66,9.620189666748047
440,24,3,79,9.519815444946289
441,24,4,81,12.123346328735352
442,24,3,77,9.609222412109375
443,24,3,63,9.650945663452148
444,24,3,78,9.57489013671875
445,24,3,59,9.541034698486328
446,24,3,61,9.640216827392578
447,24,3,74,9.520292282104492
448,24,3,70,9.601116180419922
449,24,3,75,9.503364562988281
450,24,3,66,9.511947631835938
451,24,3,59,9.577274322509766
452,24,3,60,9.605169296264648
453,24,3,69,9.639978408813477
454,24,3,79,9.589910507202148
455,24,3,63,9.633064270019531
456,24,3,77,9.627103805541992
457,24,3,67,9.597063064575195
458,24,3,77,9.612798690795898
459,24,3,75,9.495019912719727
460,24,3,61,9.531974792480469
461,24,3,79,9.489059448242188
462,24,3,64,9.632110595703125
463,24,3,64,9.526968002319336
464,24,3,53,9.637832641601562
465,24,3,54,9.635210037231445
466,24,3,77,9.612798690795898
467,24,4,83,12.02392578125
468,24,3,73,9.596109390258789
469,24,3,78,9.602069854736328
470,24,3,63,9.52601432800293
471,24,3,59,9.483098983764648
472,24,3,73,9.636640548706055
473,24,3,78,9.632110595703125
474,24,3,76,9.64212417602539
475,24,3,78,9.541034698486328
476,24,3,73,9.596824645996094
477,116,3,80,11.646747589111328
478,24,3,62,9.572744369506836
479,24,3,77,9.618997573852539
480,24,3,77,9.636163711547852
481,24,4,83,12.006998062133789
482,24,3,75,9.622812271118164
483,24,3,76,9.593963623046875
484,24,3,66,9.564876556396484
485,24,3,59,9.596824645996094
486,24,3,67,9.560823440551758
487,24,3,76,9.632110595703125
488,24,3,73,9.489059448242188
489,24,3,69,9.58704948425293
490,24,3,51,9.508132934570312
491,24,3,64,9.52911376953125
492,24,3,60,9.47713851928711
493,24,3,71,9.608030319213867
494,24,3,77,9.495019912719727
495,24,3,78,9.666919708251953
496,24,3,57,9.562969207763672
497,24,3,74,9.515047073364258
498,24,3,78,9.573936462402344
499,116,3,78,11.613845825195312
500,24,3,64,9.526491165161133
501,24,4,79,12.01176643371582
502,106,4,83,14.032602310180664
503,24,3,75,9.601116180419922
504,24,3,79,9.569883346557617
505,24,3,75,9.594917297363281
506,24,3,72,9.604930877685547
507,24,3,73,9.632110595703125
508,24,3,60,9.50312614440918
509,116,3,76,11.481046676635742
510,24,3,62,9.512901306152344
511,24,3,52,9.64498519897461
512,24,3,57,9.615898132324219
513,24,3,78,9.685039520263672
514,24,3,78,9.626150131225586
515,24,3,62,9.661197662353516
516,24,3,70,9.635210037231445
517,24,3,64,9.523153305053711
518,24,3,75,9.579181671142578
519,24,3,79,9.598016738891602
520,24,3,58,9.467124938964844
521,24,3,74,9.521007537841797
522,24,4,81,12.095928192138672
523,24,3,80,9.637117385864258
524,24,3,59,9.623050689697266
525,24,3,60,9.64498519897461
526,24,3,68,9.60683822631836
527,24,3,72,9.569883346557617
528,24,4,82,12.037992477416992
529,24,4,83,12.05587387084961
530,24,3,76,9.515047073364258
531,24,3,71,9.52291488647461
532,24,3,76,9.48786735534668
533,24,3,65,9.653091430664062
534,24,3,70,9.618043899536133
535,24,4,82,12.09878921508789
536,24,3,79,9.562969207763672
537,24,4,82,11.995077133178711
538,24,3,64,9.62376594543457
539,24,3,65,9.521007537841797
540,106,3,78,13.067960739135742
541,24,3,77,9.500265121459961
542,24,3,77,9.52911376953125
543,24,3,78,9.500980377197266
544,24,3,76,9.649038314819336
545,24,4,81,12.112140655517578
546,24,3,63,9.624958038330078
547,24,3,75,9.550094604492188
548,24,3,65,9.613752365112305
549,24,3,66,9.552001953125
550,24,3,74,9.527206420898438
551,24,3,66,9.479045867919922
552,116,3,72,11.544942855834961
553,24,3,76,9.495735168457031
554,24,3,59,9.593009948730469
555,24,3,54,9.603738784790039
556,24,3,78,9.67097282409668
557,24,3,72,9.58704948425293
558,24,3,78,9.52911376953125
559,24,3,66,9.572982788085938
560,24,3,74,9.621858596801758
561,24,4,87,12.042999267578125
562,24,3,77,9.625673294067383
563,24,3,77,9.645223617553711
564,24,3,67,9.63592529296875
565,24,3,61,9.603023529052734
566,24,3,77,9.595632553100586
567,24,3,72,9.58704948425293
568,24,3,60,9.514093399047852
569,24,3,63,9.624719619750977
570,24,3,60,9.521961212158203
571,116,3,78,11.543989181518555
572,24,3,79,9.636878967285156
573,24,3,76,9.596109390258789
574,24,4,82,12.106895446777344
575,24,3,60,9.543895721435547
576,24,3,64,9.628772735595703
577,24,3,77,9.613037109375
578,24,3,76,9.60993766784668
579,24,3,75,9.602785110473633
580,24,3,66,9.491920471191406
581,24,4,84,12.006044387817383
582,24,4,87,11.959075927734375
583,106,3,73,11.599063873291016
584,24,3,63,9.604930877685547
585,24,3,54,9.562015533447266
586,24,3,76,9.625911712646484
587,24,3,76,9.57798957824707
588,24,3,76,9.572744369506836
589,24,3,76,9.587764739990234
590,24,4,83,12.033700942993164
591,24,3,74,9.52911376953125
592,24,4,81,12.041807174682617
593,24,4,83,12.135982513427734
594,24,3,58,9.629011154174805
595,116,3,68,11.58285140991211
596,24,3,74,9.618043899536133
597,24,3,73,9.574174880981445
598,24,3,77,9.533882141113281
599,24,3,79,9.558677673339844
600,24,3,80,9.668111801147461
601,24,3,79,9.689092636108398
602,24,3,74,9.52291488647461
603,24,3,74,9.463787078857422
604,24,3,75,9.509801864624023
605,24,4,82,12.063026428222656
606,24,3,59,9.63592529296875
607,24,3,59,9.525299072265625
608,106,3,62,11.64698600769043
609,24,3,73,9.603261947631836
610,24,3,51,9.568929672241211
611,24,3,77,9.601116180419922
612,24,3,78,9.504318237304688
613,24,3,74,9.620904922485352
614,24,3,73,9.593009948730469
615,24,3,76,9.609222412109375
616,24,3,77,9.557962417602539
617,24,3,80,9.645938873291016
618,24,4,83,12.094974517822266
619,24,3,74,9.541034698486328
620,24,4,86,12.068748474121094
621,24,3,67,9.60087776184082
622,24,3,62,9.512901306152344
623,24,3,58,9.575605392456055
624,24,3,76,9.603261947631836
625,24,4,82,12.12000846862793
626,24,3,74,9.631872177124023
627,106,3,67,11.604070663452148
628,24,3,76,9.617090225219727
629,24,3,75,9.58395004272461
630,24,3,65,9.552955627441406
631,24,3,77,9.578943252563477
632,24,3,73,9.618997573852539
633,24,3,80,9.541988372802734
634,24,3,51,9.495973587036133
635,24,3,79,9.532928466796875
636,24,3,76,9.623050689697266
637,24,3,75,9.634733200073242
638,24,3,76,9.60683822631836
639,116,3,78,11.59524917602539
640,24,3,70,9.564876556396484
641,24,4,81,12.0697021484375
642,24,3,77,9.526968002319336
643,24,3,60,9.637832641601562
644,24,3,67,9.612083435058594
645,24,3,69,9.634971618652344
646,24,4,82,12.047052383422852
647,24,3,58,9.611845016479492
648,24,3,60,9.623050689697266
649,24,3,73,9.662151336669922
650,24,3,68,9.637832641601562
651,24,3,79,9.514808654785156
652,24,3,56,9.568929672241211
653,24,3,52,9.590864181518555
654,24,4,81,11.982202529907227
655,24,3,63,9.60230827331543
656,24,3,78,9.531974792480469
657,24,3,78,9.624004364013672
658,24,3,78,9.491920471191406
659,24,3,66,9.650945663452148
660,24,3,80,9.613037109375
661,24,3,58,9.64975357055664
662,116,3,60,11.528968811035156
663,24,3,74,9.556055068969727
664,24,3,53,9.520769119262695
665,24,3,74,9.525775909423828
666,24,4,81,12.118101119995117
667,24,3,59,9.519100189208984
668,24,3,78,9.603023529052734
669,24,3,58,9.560823440551758
670,24,3,71,9.529829025268555
671,24,3,57,9.633064270019531
672,24,3,76,9.516239166259766
673,24,3,73,9.564876556396484
674,24,3,76,9.588003158569336
675,24,3,74,9.688854217529297
676,24,3,67,9.626388549804688
677,24,3,57,9.650945663452148
678,106,3,78,11.576652526855469
679,24,3,66,9.526968002319336
680,24,3,80,9.621858596801758
681,24,3,80,9.512901306152344
682,24,3,74,9.62686538696289
683,24,3,71,9.520769119262695
684,24,3,74,9.62209701538086
685,24,3,80,9.644031524658203
686,24,3,65,9.551048278808594
687,24,4,81,12.079954147338867
688,24,3,61,9.498834609985352
689,24,3,80,9.512901306152344
690,24,3,78,9.550809860229492
691,24,3,74,9.626150131225586
692,24,3,78,9.51075553894043
693,24,3,77,9.636163711547852
694,24,3,75,9.595155715942383
695,24,3,73,9.62209701538086
696,24,3,80,9.618043899536133
697,106,3,77,11.519908905029297
698,24,3,66,9.473800659179688
699,24,3,76,9.497880935668945
700,24,3,64,9.52911376953125
701,24,3,88,9.649991989135742
702,24,3,79,9.643793106079102
703,24,3,74,9.630918502807617
704,24,3,79,9.583711624145508
705,24,3,80,9.553909301757812
706,24,3,53,9.596109390258789
707,24,3,79,9.557962417602539
708,24,3,62,9.527921676635742
709,116,3,75,11.648893356323242
710,24,3,56,9.513139724731445
711,24,3,74,9.484052658081055
712,24,3,59,9.517192840576172
713,24,3,59,9.588241577148438
714,24,4,82,12.118101119995117
715,24,3,79,9.605169296264648
716,24,3,57,9.580135345458984
717,24,3,62,9.593009948730469
718,24,3,76,9.521007537841797
719,24,3,64,9.490013122558594
720,24,3,58,9.505987167358398
721,24,3,73,9.613037109375
722,24,3,59,9.541988372802734
723,24,4,82,12.115001678466797
724,24,4,81,12.089967727661133
725,24,3,76,9.655237197875977
726,24,3,76,9.603023529052734
727,24,3,78,9.592771530151367
728,24,3,64,9.543895721435547
729,24,3,78,9.531974792480469
730,24,3,72,9.488105773925781
731,106,3,67,11.545896530151367
732,24,3,60,9.558916091918945
733,24,3,76,9.618759155273438
734,24,3,62,9.522676467895508
735,24,3,65,9.632110595703125
736,24,3,69,9.619951248168945
737,24,3,79,9.603261947631836
738,116,3,78,11.502981185913086
739,24,3,67,9.529829025268555
740,24,3,77,9.497880935668945
741,24,3,78,9.635210037231445
742,24,4,81,12.097835540771484
743,24,3,68,9.626150131225586
744,24,3,77,9.62209701538086
745,24,3,77,9.62209701538086
746,24,3,72,9.609699249267578
747,24,3,52,9.59014892578125
748,24,3,74,9.554862976074219
749,24,4,81,12.076139450073242
750,106,3,67,11.507034301757812
751,24,3,78,9.496212005615234
752,24,3,74,9.618997573852539
753,24,3,61,9.636163711547852
754,24,3,77,9.562015533447266
755,24,4,82,12.083053588867188
756,24,3,80,9.618520736694336
757,24,3,78,9.578943252563477
758,24,3,66,9.605169296264648
759,24,3,58,9.527921676635742
760,24,3,70,9.617090225219727
761,24,3,73,9.523868560791016
762,24,3,61,9.526968002319336
763,24,3,78,9.637832641601562
764,24,3,78,9.582042694091797
765,24,3,73,9.599924087524414
766,24,4,82,12.073040008544922
767,24,3,62,9.512186050415039
768,24,3,75,9.541034698486328
769,24,3,76,9.472131729125977
770,24,3,71,9.5977783203125
771,24,3,71,9.504079818725586
772,24,4,86,12.126922607421875
773,24,3,64,9.624958038330078
774,24,3,65,9.525060653686523
775,24,3,74,9.546995162963867
776,24,3,78,9.521961212158203
777,24,3,74,9.50932502746582
778,24,3,77,9.604930877685547
779,24,3,70,9.500980377197266
780,24,3,75,9.634971618652344
781,24,3,71,9.49716567993164
782,24,3,62,9.60993766784668
783,24,4,81,12.117147445678711
784,24,3,58,9.637832641601562
785,24,3,77,9.619951248168945
786,24,4,86,12.09402084350586
787,24,3,57,9.567975997924805
788,24,3,75,9.618997573852539
789,24,3,80,9.495019912719727
790,24,3,75,9.516000747680664
791,24,3,62,9.559869766235352
792,24,3,80,9.576082229614258
793,24,3,62,9.61613655090332
794,24,3,63,9.492158889770508
795,24,3,66,9.679079055786133
796,116,1,77,2.13623046875
797,24,4,76,12.100934982299805
798,24,3,63,9.684085845947266
799,24,4,76,12.11094856262207
800,24,3,73,9.54890251159668
801,24,3,68,9.573221206665039
802,24,4,69,12.12310791015625
803,24,4,79,12.12930679321289
804,24,3,66,9.643077850341797
805,24,3,60,9.68623161315918
806,24,3,62,9.588003158569336
807,24,3,59,9.595155715942383
808,24,3,80,9.57798957824707
809,24,3,78,9.52005386352539
810,24,3,57,9.563684463500977
811,24,3,70,9.603023529052734
812,24,3,59,9.500265121459961
813,24,3,66,9.505033493041992
814,24,3,76,9.634971618652344
815,24,3,57,9.629964828491211
816,24,4,86,12.022018432617188
817,24,3,63,9.585857391357422
818,24,3,77,9.490966796875
819,24,3,75,9.523391723632812
820,24,3,75,9.556770324707031
821,24,3,58,9.52601432800293
822,24,3,77,9.495973587036133
823,24,4,83,12.108087539672852
824,24,3,77,9.599924087524414
825,24,3,63,9.630918502807617
826,24,3,69,9.605169296264648
827,24,3,57,9.57489013671875
828,24,4,81,12.089014053344727
829,24,3,79,9.569883346557617
830,24,3,77,9.469032287597656
831,24,3,76,9.521245956420898
832,24,3,66,9.537935256958008
833,24,3,61,9.591102600097656
834,24,3,54,9.505033493041992
835,24,3,76,9.648799896240234
836,24,3,68,9.562969207763672
837,24,3,78,9.631872177124023
838,24,3,77,9.588003158569336
839,24,3,75,9.578227996826172
840,24,3,75,9.521007537841797
841,24,3,71,9.549140930175781
842,24,3,70,9.623050689697266
843,24,3,80,9.50312614440918
844,24,4,81,12.080907821655273
845,24,4,82,12.099027633666992
846,24,3,80,9.52911376953125
847,24,3,70,9.628057479858398
848,24,4,82,12.087106704711914
849,24,3,76,9.646892547607422
850,24,3,79,9.598016738891602
851,24,3,78,9.56869125366211
852,24,3,78,9.582042694091797
853,24,4,81,11.995077133178711
854,24,3,59,9.658098220825195
855,24,3,80,9.519100189208984
856,24,3,69,9.511709213256836
857,24,3,64,9.613037109375
858,24,3,79,9.623050689697266
859,24,3,69,9.639263153076172
860,24,3,88,9.564876556396484
861,24,3,79,9.577035903930664
862,24,3,79,9.528160095214844
863,24,3,72,9.535789489746094
864,24,3,64,9.552955627441406
865,24,3,67,9.489059448242188
866,24,3,73,9.670019149780273
867,24,4,81,12.09402084350586
868,24,3,64,9.645938873291016
869,24,4,82,12.111902236938477
870,24,3,55,9.575843811035156
